AvgSpotLen_l	BioSample_s	Experiment_s	Instrument_s	LoadDate_s	MBases_l	MBytes_l	Run_s	SRA_Sample_s	Sample_Name_s	age_s	c1_chip_id_s	cell_type_s	experiment_sample_name_s	tissue_s	Assay_Type_s	BioProject_s	Center_Name_s	Consent_s	InsertSize_l	LibraryLayout_s	LibrarySelection_s	LibrarySource_s	Organism_s	Platform_s	ReleaseDate_s	SRA_Study_s	source_name_s
150	SAMN03486301	SRX995898	NextSeq 500	2015-04-23	377	173	SRR1974580	SRS910604	GSM1657908	postnatal 54 years	1772078218	OPC	AB_S8	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486302	SRX995899	NextSeq 500	2015-04-23	316	146	SRR1974581	SRS910603	GSM1657909	postnatal 54 years	1772078218	OPC	AB_S8	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486303	SRX995900	NextSeq 500	2015-04-15	326	157	SRR1974582	SRS910602	GSM1657910	postnatal 54 years	1772078218	microglia	AB_S8	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486304	SRX995901	NextSeq 500	2015-04-15	327	157	SRR1974583	SRS910601	GSM1657911	postnatal 54 years	1772078218	OPC	AB_S8	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486305	SRX995902	NextSeq 500	2015-04-23	327	147	SRR1974584	SRS910600	GSM1657912	postnatal 54 years	1772078218	hybrid	AB_S8	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486306	SRX995903	NextSeq 500	2015-04-15	346	165	SRR1974585	SRS910599	GSM1657913	postnatal 54 years	1772078218	OPC	AB_S8	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486307	SRX995904	NextSeq 500	2015-04-15	322	154	SRR1974586	SRS910598	GSM1657914	postnatal 54 years	1772078218	OPC	AB_S8	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486308	SRX995905	NextSeq 500	2015-04-23	339	156	SRR1974587	SRS910597	GSM1657915	postnatal 54 years	1772078218	OPC	AB_S8	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486309	SRX995906	NextSeq 500	2015-04-23	421	194	SRR1974588	SRS910594	GSM1657916	postnatal 54 years	1772078218	OPC	AB_S8	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486310	SRX995907	NextSeq 500	2015-04-23	447	206	SRR1974589	SRS910596	GSM1657917	postnatal 54 years	1772078218	OPC	AB_S8	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486311	SRX995908	NextSeq 500	2015-04-23	468	215	SRR1974590	SRS910595	GSM1657918	postnatal 54 years	1772078218	microglia	AB_S8	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486312	SRX995909	NextSeq 500	2015-04-23	276	128	SRR1974591	SRS910593	GSM1657919	postnatal 54 years	1772078218	microglia	AB_S8	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486313	SRX995910	NextSeq 500	2015-04-23	360	165	SRR1974592	SRS910592	GSM1657920	postnatal 54 years	1772078218	OPC	AB_S8	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486314	SRX995911	NextSeq 500	2015-04-15	506	235	SRR1974593	SRS910590	GSM1657921	postnatal 54 years	1772078218	OPC	AB_S8	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486315	SRX995912	NextSeq 500	2015-04-23	389	179	SRR1974594	SRS910589	GSM1657922	postnatal 54 years	1772078218	OPC	AB_S8	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486316	SRX995913	NextSeq 500	2015-04-23	343	160	SRR1974595	SRS910591	GSM1657923	postnatal 54 years	1772078218	microglia	AB_S8	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486317	SRX995914	NextSeq 500	2015-04-23	409	185	SRR1974596	SRS910588	GSM1657924	postnatal 54 years	1772078218	OPC	AB_S8	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486318	SRX995915	NextSeq 500	2015-04-23	385	176	SRR1974597	SRS910587	GSM1657925	postnatal 54 years	1772078218	microglia	AB_S8	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486319	SRX995916	NextSeq 500	2015-04-23	295	137	SRR1974598	SRS910586	GSM1657926	postnatal 54 years	1772078218	microglia	AB_S8	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486320	SRX995917	NextSeq 500	2015-04-23	267	123	SRR1974599	SRS910585	GSM1657927	postnatal 54 years	1772078218	microglia	AB_S8	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486321	SRX995918	NextSeq 500	2015-04-15	375	178	SRR1974600	SRS910583	GSM1657928	postnatal 54 years	1772078218	OPC	AB_S8	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486322	SRX995919	NextSeq 500	2015-04-15	351	172	SRR1974601	SRS910584	GSM1657929	postnatal 37 years	1772078236	hybrid	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486323	SRX995920	NextSeq 500	2015-04-15	420	206	SRR1974602	SRS910582	GSM1657930	postnatal 37 years	1772078236	neurons	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486324	SRX995921	NextSeq 500	2015-04-15	320	157	SRR1974603	SRS910581	GSM1657931	postnatal 37 years	1772078236	neurons	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486325	SRX995922	NextSeq 500	2015-04-15	372	182	SRR1974604	SRS910580	GSM1657932	postnatal 37 years	1772078236	astrocytes	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486359	SRX995923	NextSeq 500	2015-04-15	478	233	SRR1974605	SRS910579	GSM1657933	postnatal 37 years	1772078236	neurons	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486354	SRX995924	NextSeq 500	2015-04-15	450	223	SRR1974606	SRS910578	GSM1657934	postnatal 37 years	1772078236	microglia	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486266	SRX995925	NextSeq 500	2015-04-15	572	280	SRR1974607	SRS910577	GSM1657935	postnatal 37 years	1772078236	neurons	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486267	SRX995926	NextSeq 500	2015-04-15	456	223	SRR1974608	SRS910576	GSM1657936	postnatal 37 years	1772078236	hybrid	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486268	SRX995927	NextSeq 500	2015-04-15	471	229	SRR1974609	SRS910575	GSM1657937	postnatal 37 years	1772078236	neurons	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486269	SRX995928	NextSeq 500	2015-04-15	404	198	SRR1974610	SRS910574	GSM1657938	postnatal 37 years	1772078236	astrocytes	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486270	SRX995929	NextSeq 500	2015-04-15	334	164	SRR1974611	SRS910573	GSM1657939	postnatal 37 years	1772078236	neurons	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486271	SRX995930	NextSeq 500	2015-04-15	239	116	SRR1974612	SRS910572	GSM1657940	postnatal 37 years	1772078236	neurons	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486272	SRX995931	NextSeq 500	2015-04-15	275	135	SRR1974613	SRS910571	GSM1657941	postnatal 37 years	1772078236	neurons	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486273	SRX995932	NextSeq 500	2015-04-15	272	134	SRR1974614	SRS910570	GSM1657942	postnatal 37 years	1772078236	neurons	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486274	SRX995933	NextSeq 500	2015-04-15	374	184	SRR1974615	SRS910568	GSM1657943	postnatal 37 years	1772078236	neurons	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486275	SRX995934	NextSeq 500	2015-04-15	57	28	SRR1974616	SRS910567	GSM1657944	postnatal 37 years	1772078236	oligodendrocytes	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486276	SRX995935	NextSeq 500	2015-04-15	269	132	SRR1974617	SRS910566	GSM1657945	postnatal 37 years	1772078236	neurons	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486277	SRX995936	NextSeq 500	2015-04-15	419	207	SRR1974618	SRS910569	GSM1657946	postnatal 37 years	1772078236	neurons	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486278	SRX995937	NextSeq 500	2015-04-15	379	185	SRR1974619	SRS910564	GSM1657947	postnatal 37 years	1772078236	hybrid	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486279	SRX995938	NextSeq 500	2015-04-15	374	183	SRR1974620	SRS910563	GSM1657948	postnatal 37 years	1772078236	neurons	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486280	SRX995939	NextSeq 500	2015-04-15	136	67	SRR1974621	SRS910565	GSM1657949	postnatal 37 years	1772078236	neurons	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486281	SRX995940	NextSeq 500	2015-04-15	367	179	SRR1974622	SRS910562	GSM1657950	postnatal 37 years	1772078236	neurons	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486282	SRX995941	NextSeq 500	2015-04-15	391	191	SRR1974623	SRS910561	GSM1657951	postnatal 37 years	1772078236	neurons	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486283	SRX995942	NextSeq 500	2015-04-15	518	253	SRR1974624	SRS910559	GSM1657952	postnatal 37 years	1772078236	neurons	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486284	SRX995943	NextSeq 500	2015-04-15	242	119	SRR1974625	SRS910560	GSM1657953	postnatal 37 years	1772078236	neurons	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486285	SRX995944	NextSeq 500	2015-04-15	362	177	SRR1974626	SRS910558	GSM1657954	postnatal 37 years	1772078236	neurons	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486286	SRX995945	NextSeq 500	2015-04-15	470	229	SRR1974627	SRS910557	GSM1657955	postnatal 37 years	1772078236	neurons	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486287	SRX995946	NextSeq 500	2015-04-15	459	225	SRR1974628	SRS910556	GSM1657956	postnatal 37 years	1772078236	neurons	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486288	SRX995947	NextSeq 500	2015-04-15	407	200	SRR1974629	SRS910555	GSM1657957	postnatal 37 years	1772078236	neurons	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486289	SRX995948	NextSeq 500	2015-04-15	477	233	SRR1974630	SRS910554	GSM1657958	postnatal 37 years	1772078236	neurons	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486290	SRX995949	NextSeq 500	2015-04-15	415	204	SRR1974631	SRS910553	GSM1657959	postnatal 37 years	1772078236	neurons	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486291	SRX995950	NextSeq 500	2015-04-15	485	238	SRR1974632	SRS910552	GSM1657960	postnatal 37 years	1772078236	neurons	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486292	SRX995951	NextSeq 500	2015-04-15	444	217	SRR1974633	SRS910551	GSM1657961	postnatal 37 years	1772078236	neurons	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486293	SRX995952	NextSeq 500	2015-04-15	364	179	SRR1974634	SRS910549	GSM1657962	postnatal 37 years	1772078236	neurons	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486294	SRX995953	NextSeq 500	2015-04-15	433	216	SRR1974635	SRS910547	GSM1657963	postnatal 37 years	1772078237	neurons	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486295	SRX995954	NextSeq 500	2015-04-15	639	313	SRR1974636	SRS910548	GSM1657964	postnatal 37 years	1772078237	neurons	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486236	SRX995955	NextSeq 500	2015-04-15	607	297	SRR1974637	SRS910550	GSM1657965	postnatal 37 years	1772078237	astrocytes	AB_S11	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486152	SRX996051	NextSeq 500	2015-04-23	1622	801	SRR1974733	SRS910451	GSM1658061	postnatal 50 years	nochipID2	astrocytes	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486153	SRX996052	NextSeq 500	2015-04-23	1190	586	SRR1974734	SRS910450	GSM1658062	postnatal 50 years	nochipID2	astrocytes	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486154	SRX996053	NextSeq 500	2015-04-15	1620	815	SRR1974735	SRS910449	GSM1658063	postnatal 50 years	nochipID2	neurons	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486155	SRX996054	NextSeq 500	2015-04-15	1095	552	SRR1974736	SRS910448	GSM1658064	postnatal 50 years	nochipID2	astrocytes	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486156	SRX996055	NextSeq 500	2015-04-23	1859	926	SRR1974737	SRS910447	GSM1658065	postnatal 50 years	nochipID2	astrocytes	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
