AvgSpotLen_l	BioSample_s	Experiment_s	LoadDate_s	MBases_l	MBytes_l	ReleaseDate_s	Run_s	SRA_Sample_s	Sample_Name_s	cd10_s	cd135_s	cd34_s	cd38_s	cd45ra_s	cd49f_s	cd7_s	cd90_s	facs_time_s	fsc_a_s	fsc_h_s	fsc_w_s	lin_s	source_name_s	ssc_a_s	ssc_h_s	ssc_w_s	Assay_Type_s	BioProject_s	Center_Name_s	Consent_s	InsertSize_l	Instrument_s	LibraryLayout_s	LibrarySelection_s	LibrarySource_s	Organism_s	Platform_s	SRA_Study_s
200	SAMN04301342	SRX1454741	2015-11-30	64	42	2017-01-19	SRR2964948	SRS1181833	GSM1956533	841	5248	4549	3462	4618	827	57	-280	15438	116316	111857	68148	577	Lin-CD34+CD38+ bone marrow	66306	64149	67739	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301342	SRX1454741	2015-11-30	89	62	2017-01-19	SRR2964949	SRS1181833	GSM1956533	841	5248	4549	3462	4618	827	57	-280	15438	116316	111857	68148	577	Lin-CD34+CD38+ bone marrow	66306	64149	67739	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301343	SRX1454742	2015-11-30	46	31	2017-01-19	SRR2964950	SRS1181831	GSM1956534	214	956	10740	4522	138	1247	72	-121	15230	115210	114937	65692	73	Lin-CD34+CD38+ bone marrow	75678	70893	69960	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301343	SRX1454742	2015-11-30	54	38	2017-01-19	SRR2964951	SRS1181831	GSM1956534	214	956	10740	4522	138	1247	72	-121	15230	115210	114937	65692	73	Lin-CD34+CD38+ bone marrow	75678	70893	69960	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301344	SRX1454743	2015-11-30	18	12	2017-01-19	SRR2964952	SRS1181832	GSM1956535	558	2656	6992	1473	172	411	-3	4346	15039	118248	107689	71962	607	Lin-CD34+CD38+ bone marrow	58916	56297	68585	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301344	SRX1454743	2015-11-30	25	17	2017-01-19	SRR2964953	SRS1181832	GSM1956535	558	2656	6992	1473	172	411	-3	4346	15039	118248	107689	71962	607	Lin-CD34+CD38+ bone marrow	58916	56297	68585	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301345	SRX1454744	2015-11-30	59	39	2017-01-19	SRR2964954	SRS1181830	GSM1956536	697	4017	5605	2083	2094	598	-92	167	14841	108124	103062	68755	254	Lin-CD34+CD38+ bone marrow	72290	69702	67970	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301345	SRX1454744	2015-11-30	71	50	2017-01-19	SRR2964955	SRS1181830	GSM1956536	697	4017	5605	2083	2094	598	-92	167	14841	108124	103062	68755	254	Lin-CD34+CD38+ bone marrow	72290	69702	67970	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301346	SRX1454745	2015-11-30	28	19	2017-01-19	SRR2964956	SRS1181829	GSM1956537	534	1656	5150	5573	98	235	220	272	14626	112905	109704	67448	180	Lin-CD34+CD38+ bone marrow	72330	71624	66182	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301346	SRX1454745	2015-11-30	38	26	2017-01-19	SRR2964957	SRS1181829	GSM1956537	534	1656	5150	5573	98	235	220	272	14626	112905	109704	67448	180	Lin-CD34+CD38+ bone marrow	72330	71624	66182	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301347	SRX1454746	2015-11-30	366	236	2017-01-19	SRR2964958	SRS1181826	GSM1956538	72106	4388	4846	2465	3990	223	133	273	14393	106391	105301	66214	956	Lin-CD34+CD38+ bone marrow	46102	46353	65182	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301347	SRX1454746	2015-11-30	502	338	2017-01-19	SRR2964959	SRS1181826	GSM1956538	72106	4388	4846	2465	3990	223	133	273	14393	106391	105301	66214	956	Lin-CD34+CD38+ bone marrow	46102	46353	65182	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301348	SRX1454747	2015-11-30	37	25	2017-01-19	SRR2964960	SRS1181825	GSM1956539	566	3948	3863	1691	965	705	374	-311	14125	137172	129026	69674	-142	Lin-CD34+CD38+ bone marrow	61248	59474	67490	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301348	SRX1454747	2015-11-30	53	38	2017-01-19	SRR2964961	SRS1181825	GSM1956539	566	3948	3863	1691	965	705	374	-311	14125	137172	129026	69674	-142	Lin-CD34+CD38+ bone marrow	61248	59474	67490	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301349	SRX1454748	2015-11-30	15	10	2017-01-19	SRR2964962	SRS1181827	GSM1956540	559	3485	9020	1519	175	116	155	-70	13910	120886	116577	67958	757	Lin-CD34+CD38+ bone marrow	51860	50129	67799	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301349	SRX1454748	2015-11-30	21	15	2017-01-19	SRR2964963	SRS1181827	GSM1956540	559	3485	9020	1519	175	116	155	-70	13910	120886	116577	67958	757	Lin-CD34+CD38+ bone marrow	51860	50129	67799	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301350	SRX1454749	2015-11-30	81	53	2017-01-19	SRR2964964	SRS1181828	GSM1956541	1009	1459	4183	1489	283	556	-382	2732	16560	98565	97665	66140	541	Lin-CD34+CD38+ bone marrow	62574	61665	66502	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301350	SRX1454749	2015-11-30	100	69	2017-01-19	SRR2964965	SRS1181828	GSM1956541	1009	1459	4183	1489	283	556	-382	2732	16560	98565	97665	66140	541	Lin-CD34+CD38+ bone marrow	62574	61665	66502	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301351	SRX1454750	2015-11-30	23	15	2017-01-19	SRR2964966	SRS1181824	GSM1956542	873	2364	7676	2307	1331	954	463	105	16748	109311	100155	71527	25	Lin-CD34+CD38+ bone marrow	77883	74351	68649	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301351	SRX1454750	2015-11-30	27	19	2017-01-19	SRR2964967	SRS1181824	GSM1956542	873	2364	7676	2307	1331	954	463	105	16748	109311	100155	71527	25	Lin-CD34+CD38+ bone marrow	77883	74351	68649	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301352	SRX1454751	2015-11-30	49	33	2017-01-19	SRR2964968	SRS1181823	GSM1956543	1033	-265	5479	3856	2279	1769	205	-307	16967	106181	103224	67413	260	Lin-CD34+CD38+ bone marrow	63644	60204	69280	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301352	SRX1454751	2015-11-30	61	43	2017-01-19	SRR2964969	SRS1181823	GSM1956543	1033	-265	5479	3856	2279	1769	205	-307	16967	106181	103224	67413	260	Lin-CD34+CD38+ bone marrow	63644	60204	69280	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301353	SRX1454752	2015-11-30	34	23	2017-01-19	SRR2964970	SRS1181822	GSM1956544	925	11455	8123	2765	8139	1249	-217	773	17210	98778	98493	65726	50	Lin-CD34+CD38+ bone marrow	70436	67625	68260	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301353	SRX1454752	2015-11-30	43	31	2017-01-19	SRR2964971	SRS1181822	GSM1956544	925	11455	8123	2765	8139	1249	-217	773	17210	98778	98493	65726	50	Lin-CD34+CD38+ bone marrow	70436	67625	68260	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301354	SRX1454753	2015-11-30	232	151	2017-01-19	SRR2964972	SRS1181821	GSM1956545	1370	6719	8563	1895	788	433	-121	2196	17413	120690	115727	68346	502	Lin-CD34+CD38+ bone marrow	64516	59951	70526	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301354	SRX1454753	2015-11-30	276	188	2017-01-19	SRR2964973	SRS1181821	GSM1956545	1370	6719	8563	1895	788	433	-121	2196	17413	120690	115727	68346	502	Lin-CD34+CD38+ bone marrow	64516	59951	70526	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301355	SRX1454754	2015-11-30	53	35	2017-01-19	SRR2964974	SRS1181820	GSM1956546	260	2691	4870	2895	1533	759	669	-272	17610	128276	127388	65993	177	Lin-CD34+CD38+ bone marrow	49919	48044	68094	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301355	SRX1454754	2015-11-30	61	43	2017-01-19	SRR2964975	SRS1181820	GSM1956546	260	2691	4870	2895	1533	759	669	-272	17610	128276	127388	65993	177	Lin-CD34+CD38+ bone marrow	49919	48044	68094	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301356	SRX1454755	2015-11-30	0	0	2017-01-19	SRR2964976	SRS1181819	GSM1956547	737	8022	8456	2595	9232	1066	496	33	17807	119646	109800	71413	-282	Lin-CD34+CD38+ bone marrow	65726	64956	66313	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301356	SRX1454755	2015-11-30	0	0	2017-01-19	SRR2964977	SRS1181819	GSM1956547	737	8022	8456	2595	9232	1066	496	33	17807	119646	109800	71413	-282	Lin-CD34+CD38+ bone marrow	65726	64956	66313	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301357	SRX1454756	2015-11-30	312	203	2017-01-19	SRR2964978	SRS1181818	GSM1956548	620	172	3972	4144	304	532	455	-61	18015	123603	118256	68499	180	Lin-CD34+CD38+ bone marrow	73106	69716	68723	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301357	SRX1454756	2015-11-30	367	250	2017-01-19	SRR2964979	SRS1181818	GSM1956548	620	172	3972	4144	304	532	455	-61	18015	123603	118256	68499	180	Lin-CD34+CD38+ bone marrow	73106	69716	68723	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301358	SRX1454757	2015-11-30	55	36	2017-01-19	SRR2964980	SRS1181817	GSM1956549	837	5235	5959	1488	6233	506	185	13	18233	92426	89210	67898	47	Lin-CD34+CD38+ bone marrow	48894	50782	63099	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301358	SRX1454757	2015-11-30	71	49	2017-01-19	SRR2964981	SRS1181817	GSM1956549	837	5235	5959	1488	6233	506	185	13	18233	92426	89210	67898	47	Lin-CD34+CD38+ bone marrow	48894	50782	63099	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301359	SRX1454758	2015-11-30	45	30	2017-01-19	SRR2964982	SRS1181816	GSM1956550	1014	2292	4589	1215	247	892	-322	2999	18437	98654	91000	71049	327	Lin-CD34+CD38+ bone marrow	70827	67928	68333	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301359	SRX1454758	2015-11-30	56	39	2017-01-19	SRR2964983	SRS1181816	GSM1956550	1014	2292	4589	1215	247	892	-322	2999	18437	98654	91000	71049	327	Lin-CD34+CD38+ bone marrow	70827	67928	68333	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301360	SRX1454759	2015-11-30	168	109	2017-01-19	SRR2964984	SRS1181813	GSM1956551	30512	8414	3431	10618	3549	-127	46	174	18656	103681	106498	63803	178	Lin-CD34+CD38+ bone marrow	48229	46950	67321	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301360	SRX1454759	2015-11-30	204	139	2017-01-19	SRR2964985	SRS1181813	GSM1956551	30512	8414	3431	10618	3549	-127	46	174	18656	103681	106498	63803	178	Lin-CD34+CD38+ bone marrow	48229	46950	67321	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301361	SRX1454760	2015-11-30	96	62	2017-01-19	SRR2964986	SRS1181815	GSM1956552	64488	1772	6010	3496	2996	116	-40	-78	18867	89744	90869	64724	1378	Lin-CD34+CD38+ bone marrow	31894	33189	62979	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301361	SRX1454760	2015-11-30	115	78	2017-01-19	SRR2964987	SRS1181815	GSM1956552	64488	1772	6010	3496	2996	116	-40	-78	18867	89744	90869	64724	1378	Lin-CD34+CD38+ bone marrow	31894	33189	62979	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301362	SRX1454761	2015-11-30	46	31	2017-01-19	SRR2964988	SRS1181814	GSM1956553	313	777	7813	3240	106	1138	321	-58	21339	102161	103568	64646	-84	Lin-CD34+CD38+ bone marrow	62053	60932	66741	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301362	SRX1454761	2015-11-30	60	42	2017-01-19	SRR2964989	SRS1181814	GSM1956553	313	777	7813	3240	106	1138	321	-58	21339	102161	103568	64646	-84	Lin-CD34+CD38+ bone marrow	62053	60932	66741	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301363	SRX1454762	2015-11-30	270	177	2017-01-19	SRR2964990	SRS1181812	GSM1956554	946	7419	5600	1616	5704	1297	241	-126	21100	122342	119968	66833	263	Lin-CD34+CD38+ bone marrow	63320	61712	67244	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301363	SRX1454762	2015-11-30	317	218	2017-01-19	SRR2964991	SRS1181812	GSM1956554	946	7419	5600	1616	5704	1297	241	-126	21100	122342	119968	66833	263	Lin-CD34+CD38+ bone marrow	63320	61712	67244	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301364	SRX1454763	2015-11-30	129	84	2017-01-19	SRR2964992	SRS1181811	GSM1956555	14665	11767	4346	6161	6596	93	18	63	20888	112740	109877	67244	432	Lin-CD34+CD38+ bone marrow	59853	57301	68455	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301364	SRX1454763	2015-11-30	171	117	2017-01-19	SRR2964993	SRS1181811	GSM1956555	14665	11767	4346	6161	6596	93	18	63	20888	112740	109877	67244	432	Lin-CD34+CD38+ bone marrow	59853	57301	68455	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301365	SRX1454764	2015-11-30	54	36	2017-01-19	SRR2964994	SRS1181810	GSM1956556	936	5265	9628	2384	5608	689	448	-348	20680	117183	111208	69057	222	Lin-CD34+CD38+ bone marrow	68270	66216	67569	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301365	SRX1454764	2015-11-30	70	50	2017-01-19	SRR2964995	SRS1181810	GSM1956556	936	5265	9628	2384	5608	689	448	-348	20680	117183	111208	69057	222	Lin-CD34+CD38+ bone marrow	68270	66216	67569	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301366	SRX1454765	2015-11-30	210	138	2017-01-19	SRR2964996	SRS1181809	GSM1956557	820	10519	9575	1335	374	474	177	2091	20483	110668	104673	69289	-377	Lin-CD34+CD38+ bone marrow	71114	68277	68259	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301366	SRX1454765	2015-11-30	276	191	2017-01-19	SRR2964997	SRS1181809	GSM1956557	820	10519	9575	1335	374	474	177	2091	20483	110668	104673	69289	-377	Lin-CD34+CD38+ bone marrow	71114	68277	68259	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301367	SRX1454766	2015-11-30	0	0	2017-01-19	SRR2964998	SRS1181808	GSM1956558	447	3445	6192	1677	4235	687	292	-328	20288	123913	114818	70727	210	Lin-CD34+CD38+ bone marrow	73498	69686	69121	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301367	SRX1454766	2015-11-30	0	0	2017-01-19	SRR2964999	SRS1181808	GSM1956558	447	3445	6192	1677	4235	687	292	-328	20288	123913	114818	70727	210	Lin-CD34+CD38+ bone marrow	73498	69686	69121	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301368	SRX1454767	2015-11-30	0	0	2017-01-19	SRR2965000	SRS1181807	GSM1956559	701	6823	4494	3579	5636	956	373	-230	20079	117557	110460	69747	-12	Lin-CD34+CD38+ bone marrow	58531	58300	65795	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301368	SRX1454767	2015-11-30	0	0	2017-01-19	SRR2965001	SRS1181807	GSM1956559	701	6823	4494	3579	5636	956	373	-230	20079	117557	110460	69747	-12	Lin-CD34+CD38+ bone marrow	58531	58300	65795	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301369	SRX1454768	2015-11-30	121	80	2017-01-19	SRR2965002	SRS1181806	GSM1956560	77840	11967	3818	9056	5194	64	293	-227	19881	92524	92811	65333	-210	Lin-CD34+CD38+ bone marrow	69146	68763	65901	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301369	SRX1454768	2015-11-30	142	97	2017-01-19	SRR2965003	SRS1181806	GSM1956560	77840	11967	3818	9056	5194	64	293	-227	19881	92524	92811	65333	-210	Lin-CD34+CD38+ bone marrow	69146	68763	65901	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301370	SRX1454769	2015-11-30	189	124	2017-01-19	SRR2965004	SRS1181805	GSM1956561	1007	6534	7040	2500	4273	1043	-242	-107	19684	118455	113296	68520	577	Lin-CD34+CD38+ bone marrow	78329	78916	65048	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301370	SRX1454769	2015-11-30	224	154	2017-01-19	SRR2965005	SRS1181805	GSM1956561	1007	6534	7040	2500	4273	1043	-242	-107	19684	118455	113296	68520	577	Lin-CD34+CD38+ bone marrow	78329	78916	65048	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301371	SRX1454770	2015-11-30	15	10	2017-01-19	SRR2965006	SRS1181804	GSM1956562	753	11773	7068	1345	3045	816	-94	386	19483	115270	121124	62369	-88	Lin-CD34+CD38+ bone marrow	59128	57072	67897	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301371	SRX1454770	2015-11-30	19	14	2017-01-19	SRR2965007	SRS1181804	GSM1956562	753	11773	7068	1345	3045	816	-94	386	19483	115270	121124	62369	-88	Lin-CD34+CD38+ bone marrow	59128	57072	67897	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301252	SRX1454771	2015-11-30	164	108	2017-01-19	SRR2965008	SRS1181803	GSM1956563	112581	1904	3701	2034	2593	166	-12	-168	19262	87375	86485	66211	1342	Lin-CD34+CD38+ bone marrow	23584	23937	64570	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301252	SRX1454771	2015-11-30	209	144	2017-01-19	SRR2965009	SRS1181803	GSM1956563	112581	1904	3701	2034	2593	166	-12	-168	19262	87375	86485	66211	1342	Lin-CD34+CD38+ bone marrow	23584	23937	64570	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301253	SRX1454772	2015-11-30	10	7	2017-01-19	SRR2965010	SRS1181802	GSM1956564	1097	3202	5665	1303	331	580	-49	713	19062	134049	127580	68859	637	Lin-CD34+CD38+ bone marrow	55274	52860	68529	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301253	SRX1454772	2015-11-30	13	9	2017-01-19	SRR2965011	SRS1181802	GSM1956564	1097	3202	5665	1303	331	580	-49	713	19062	134049	127580	68859	637	Lin-CD34+CD38+ bone marrow	55274	52860	68529	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301254	SRX1454773	2015-11-30	37	25	2017-01-19	SRR2965012	SRS1181801	GSM1956565	502	4822	7045	-237	157	564	474	4928	1713	106555	113903	61308	-12	Lin-CD34+CD38+CD45RA-CD90+ bone marrow	54919	53887	66791	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301254	SRX1454773	2015-11-30	51	35	2017-01-19	SRR2965013	SRS1181801	GSM1956565	502	4822	7045	-237	157	564	474	4928	1713	106555	113903	61308	-12	Lin-CD34+CD38+CD45RA-CD90+ bone marrow	54919	53887	66791	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
200	SAMN04301255	SRX1454774	2015-11-30	73	49	2017-01-19	SRR2965014	SRS1181800	GSM1956566	986	6829	9403	419	815	688	-125	5111	2093	118203	116569	66454	312	Lin-CD34+CD38+CD45RA-CD90+ bone marrow	65297	62909	68023	RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
