AvgSpotLen_l	BioSample_s	Experiment_s	MBases_l	MBytes_l	Run_s	SRA_Sample_s	Sample_Name_s	Stage_s	source_name_s	tissue_s	Assay_Type_s	BioProject_s	Center_Name_s	Consent_s	InsertSize_l	Instrument_s	LibraryLayout_s	LibrarySelection_s	LibrarySource_s	LoadDate_s	Organism_s	Platform_s	ReleaseDate_s	SRA_Study_s
200	SAMN04303878	SRX1457008	316	225	SRR2967562	SRS1184397	GSM1957527	58 days	iPSC 409B2	Microdissected cortical-like ventricle from cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303879	SRX1457009	371	257	SRR2967563	SRS1184396	GSM1957528	58 days	iPSC 409B2	Microdissected cortical-like ventricle from cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303880	SRX1457010	278	195	SRR2967564	SRS1184394	GSM1957529	58 days	iPSC 409B2	Microdissected cortical-like ventricle from cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303881	SRX1457011	305	216	SRR2967565	SRS1184395	GSM1957530	58 days	iPSC 409B2	Microdissected cortical-like ventricle from cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303882	SRX1457012	323	236	SRR2967566	SRS1184393	GSM1957531	58 days	iPSC 409B2	Microdissected cortical-like ventricle from cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303883	SRX1457013	264	182	SRR2967567	SRS1184392	GSM1957532	58 days	iPSC 409B2	Microdissected cortical-like ventricle from cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303884	SRX1457014	330	233	SRR2967568	SRS1184391	GSM1957533	58 days	iPSC 409B2	Microdissected cortical-like ventricle from cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04303885	SRX1457015	254	181	SRR2967569	SRS1184389	GSM1957534	58 days	iPSC 409B2	Microdissected cortical-like ventricle from cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304358	SRX1457214	239	180	SRR2967768	SRS1184201	GSM1957749	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304359	SRX1457215	281	213	SRR2967769	SRS1184200	GSM1957750	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304360	SRX1457216	305	229	SRR2967770	SRS1184199	GSM1957751	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
200	SAMN04304361	SRX1457217	295	222	SRR2967771	SRS1184198	GSM1957752	12 weeks post-conception	fetal human cortex 1	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304362	SRX1457218	452	336	SRR2967772	SRS1184197	GSM1957753	13 weeks post-conception	fetal human cortex 2	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304363	SRX1457219	412	308	SRR2967773	SRS1184196	GSM1957754	13 weeks post-conception	fetal human cortex 2	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304364	SRX1457220	430	320	SRR2967774	SRS1184195	GSM1957755	13 weeks post-conception	fetal human cortex 2	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304365	SRX1457221	516	385	SRR2967775	SRS1184194	GSM1957756	13 weeks post-conception	fetal human cortex 2	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304366	SRX1457222	522	390	SRR2967776	SRS1184193	GSM1957757	13 weeks post-conception	fetal human cortex 2	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304367	SRX1457223	468	347	SRR2967777	SRS1184192	GSM1957758	13 weeks post-conception	fetal human cortex 2	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304369	SRX1457225	559	415	SRR2967779	SRS1184191	GSM1957760	13 weeks post-conception	fetal human cortex 2	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304370	SRX1457226	544	404	SRR2967780	SRS1184190	GSM1957761	13 weeks post-conception	fetal human cortex 2	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304371	SRX1457227	414	308	SRR2967781	SRS1184189	GSM1957762	13 weeks post-conception	fetal human cortex 2	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304372	SRX1457228	412	307	SRR2967782	SRS1184188	GSM1957763	13 weeks post-conception	fetal human cortex 2	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304373	SRX1457229	490	363	SRR2967783	SRS1184187	GSM1957764	13 weeks post-conception	fetal human cortex 2	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304374	SRX1457230	524	388	SRR2967784	SRS1184186	GSM1957765	13 weeks post-conception	fetal human cortex 2	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304375	SRX1457231	539	400	SRR2967785	SRS1184184	GSM1957766	13 weeks post-conception	fetal human cortex 2	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304376	SRX1457232	453	340	SRR2967786	SRS1184185	GSM1957767	13 weeks post-conception	fetal human cortex 2	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304377	SRX1457233	508	377	SRR2967787	SRS1184183	GSM1957768	13 weeks post-conception	fetal human cortex 2	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304378	SRX1457234	551	408	SRR2967788	SRS1184182	GSM1957769	13 weeks post-conception	fetal human cortex 2	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304379	SRX1457235	472	351	SRR2967789	SRS1184181	GSM1957770	13 weeks post-conception	fetal human cortex 2	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304380	SRX1457236	480	356	SRR2967790	SRS1184180	GSM1957771	13 weeks post-conception	fetal human cortex 2	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304381	SRX1457237	511	378	SRR2967791	SRS1184179	GSM1957772	13 weeks post-conception	fetal human cortex 2	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304382	SRX1457238	590	436	SRR2967792	SRS1184178	GSM1957773	13 weeks post-conception	fetal human cortex 2	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304383	SRX1457239	567	416	SRR2967793	SRS1184177	GSM1957774	13 weeks post-conception	fetal human cortex 2	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304384	SRX1457240	549	408	SRR2967794	SRS1184176	GSM1957775	13 weeks post-conception	fetal human cortex 2	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304385	SRX1457241	364	271	SRR2967795	SRS1184175	GSM1957776	13 weeks post-conception	fetal human cortex 2	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304386	SRX1457242	351	260	SRR2967796	SRS1184174	GSM1957777	13 weeks post-conception	fetal human cortex 2	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304387	SRX1457243	433	322	SRR2967797	SRS1184173	GSM1957778	13 weeks post-conception	fetal human cortex 2	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304389	SRX1457245	553	407	SRR2967799	SRS1184172	GSM1957780	13 weeks post-conception	fetal human cortex 2	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304390	SRX1457246	463	344	SRR2967800	SRS1184171	GSM1957781	13 weeks post-conception	fetal human cortex 2	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304391	SRX1457247	538	398	SRR2967801	SRS1184170	GSM1957782	13 weeks post-conception	fetal human cortex 2	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304392	SRX1457248	466	347	SRR2967802	SRS1184169	GSM1957783	13 weeks post-conception	fetal human cortex 2	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304393	SRX1457249	428	319	SRR2967803	SRS1184168	GSM1957784	13 weeks post-conception	fetal human cortex 2	Fetal neocortex	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304039	SRX1456599	311	238	SRR2967153	SRS1184791	GSM1957101	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304040	SRX1456600	331	251	SRR2967154	SRS1184790	GSM1957102	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304041	SRX1456601	474	356	SRR2967155	SRS1184789	GSM1957103	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304042	SRX1456602	560	418	SRR2967156	SRS1184788	GSM1957104	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304095	SRX1456604	675	503	SRR2967158	SRS1184787	GSM1957106	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304096	SRX1456605	583	435	SRR2967159	SRS1184785	GSM1957107	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304044	SRX1456606	531	397	SRR2967160	SRS1184786	GSM1957108	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304090	SRX1456607	493	372	SRR2967161	SRS1184784	GSM1957109	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304091	SRX1456608	492	366	SRR2967162	SRS1184783	GSM1957110	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304092	SRX1456609	282	214	SRR2967163	SRS1184782	GSM1957111	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304093	SRX1456610	476	362	SRR2967164	SRS1184781	GSM1957112	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304094	SRX1456611	321	244	SRR2967165	SRS1184780	GSM1957113	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304097	SRX1456612	505	382	SRR2967166	SRS1184779	GSM1957114	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304098	SRX1456613	521	388	SRR2967167	SRS1184778	GSM1957115	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304099	SRX1456614	470	350	SRR2967168	SRS1184777	GSM1957116	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304100	SRX1456615	709	527	SRR2967169	SRS1184775	GSM1957117	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304101	SRX1456616	728	542	SRR2967170	SRS1184774	GSM1957118	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304102	SRX1456617	559	417	SRR2967171	SRS1184776	GSM1957119	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304103	SRX1456618	596	445	SRR2967172	SRS1184773	GSM1957120	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304104	SRX1456619	558	413	SRR2967173	SRS1184772	GSM1957121	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304105	SRX1456620	442	335	SRR2967174	SRS1184771	GSM1957122	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304106	SRX1456621	301	230	SRR2967175	SRS1184769	GSM1957123	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304107	SRX1456622	443	337	SRR2967176	SRS1184770	GSM1957124	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304108	SRX1456623	523	393	SRR2967177	SRS1184768	GSM1957125	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304109	SRX1456624	558	417	SRR2967178	SRS1184767	GSM1957126	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304110	SRX1456625	591	443	SRR2967179	SRS1184766	GSM1957127	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304112	SRX1456627	227	174	SRR2967181	SRS1184764	GSM1957129	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304113	SRX1456628	553	414	SRR2967182	SRS1184765	GSM1957130	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304114	SRX1456629	574	429	SRR2967183	SRS1184763	GSM1957131	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304115	SRX1456630	476	356	SRR2967184	SRS1184762	GSM1957132	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304116	SRX1456631	355	269	SRR2967185	SRS1184761	GSM1957133	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304117	SRX1456632	382	290	SRR2967186	SRS1184760	GSM1957134	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304118	SRX1456633	298	227	SRR2967187	SRS1184759	GSM1957135	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04304119	SRX1456634	348	264	SRR2967188	SRS1184758	GSM1957136	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303985	SRX1456635	451	338	SRR2967189	SRS1184755	GSM1957137	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303986	SRX1456636	736	545	SRR2967190	SRS1184757	GSM1957138	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303987	SRX1456637	722	540	SRR2967191	SRS1184756	GSM1957139	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303988	SRX1456638	700	522	SRR2967192	SRS1184754	GSM1957140	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
192	SAMN04303989	SRX1456639	448	338	SRR2967193	SRS1184753	GSM1957141	35 days	iPSC 409B2	Dissociated whole cerebral organoid	RNA-Seq	PRJNA304502	GEO	public	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-01	Homo sapiens	ILLUMINA	2015-12-07	SRP066834
