#Experiment_s	Run_s
SRX2044589	SRR4055063
SRX2049413	SRR4060061
SRX2049414	SRR4060062
SRX2049415	SRR4060063
SRX2049416	SRR4060064
SRX2049417	SRR4060065
SRX2049418	SRR4060066
SRX2049419	SRR4060067
SRX2049420	SRR4060068
SRX2049421	SRR4060069
SRX2049422	SRR4060070
SRX2049423	SRR4060071
SRX2049424	SRR4060072
SRX2049425	SRR4060073
SRX2049426	SRR4060074
SRX2049427	SRR4060075
SRX2049428	SRR4060076
SRX2049429	SRR4060077
SRX2049430	SRR4060078
SRX2049431	SRR4060079
SRX2049432	SRR4060080
SRX2049433	SRR4060081
SRX2049434	SRR4060082
SRX2049435	SRR4060083
SRX2049436	SRR4060084
SRX2049437	SRR4060085
SRX2049438	SRR4060086
SRX2049439	SRR4060087
SRX2049440	SRR4060088
SRX2049441	SRR4060089
SRX2049442	SRR4060090
SRX2049443	SRR4060091
SRX2049444	SRR4060092
SRX2049445	SRR4060093
SRX2049446	SRR4060094
SRX2049447	SRR4060095
SRX2049448	SRR4060096
SRX2049449	SRR4060097
SRX2049450	SRR4060098
SRX2049451	SRR4060099
SRX2049452	SRR4060100
SRX2049453	SRR4060101
SRX2049454	SRR4060102
SRX2049455	SRR4060103
SRX2049456	SRR4060104
SRX2049457	SRR4060105
SRX2049458	SRR4060106
SRX2049459	SRR4060107
SRX2049460	SRR4060108
SRX2049461	SRR4060109
SRX2049462	SRR4060110
SRX2049463	SRR4060111
SRX2049464	SRR4060112
SRX2049465	SRR4060113
SRX2049466	SRR4060114
SRX2049467	SRR4060115
SRX2049468	SRR4060116
SRX2049469	SRR4060117
SRX2049470	SRR4060118
SRX2049471	SRR4060119
SRX2049472	SRR4060120
SRX2049473	SRR4060121
SRX2049474	SRR4060122
SRX2049475	SRR4060123
SRX2049476	SRR4060124
SRX2049477	SRR4060125
SRX2049478	SRR4060126
SRX2049479	SRR4060127
SRX2049480	SRR4060128
SRX2049481	SRR4060129
SRX2049482	SRR4060130
SRX2049483	SRR4060131
SRX2049484	SRR4060132
SRX2049485	SRR4060133
SRX2049486	SRR4060134
SRX2049487	SRR4060135
SRX2049488	SRR4060136
SRX2049489	SRR4060137
SRX2049490	SRR4060138
SRX2049491	SRR4060139
SRX2049492	SRR4060140
SRX2049493	SRR4060141
SRX2049494	SRR4060142
SRX2049495	SRR4060143
SRX2049496	SRR4060144
SRX2049497	SRR4060145
SRX2049498	SRR4060146
SRX2049499	SRR4060147
SRX2049500	SRR4060148
SRX2049501	SRR4060149
SRX2049502	SRR4060150
SRX2049503	SRR4060151
SRX2049504	SRR4060152
SRX2049505	SRR4060153
SRX2049506	SRR4060154
SRX2049507	SRR4060155
SRX2049508	SRR4060156
SRX2049509	SRR4060157
SRX2049510	SRR4060158
SRX2049511	SRR4060159
SRX2049512	SRR4060160
SRX2049513	SRR4060161
SRX2049514	SRR4060162
SRX2049515	SRR4060163
SRX2049516	SRR4060164
SRX2049517	SRR4060165
SRX2049518	SRR4060166
SRX2049519	SRR4060167
SRX2049520	SRR4060168
SRX2049521	SRR4060169
SRX2049522	SRR4060170
SRX2049523	SRR4060171
SRX2049524	SRR4060172
SRX2049525	SRR4060173
SRX2049526	SRR4060174
SRX2049527	SRR4060175
SRX2049528	SRR4060176
SRX2049529	SRR4060177
SRX2049530	SRR4060178
SRX2049531	SRR4060179
SRX2049532	SRR4060180
SRX2049533	SRR4060181
SRX2049534	SRR4060182
SRX2049535	SRR4060183
SRX2049536	SRR4060184
SRX2049537	SRR4060185
SRX2049538	SRR4060186
SRX2049539	SRR4060187
SRX2049540	SRR4060188
SRX2049541	SRR4060189
SRX2049542	SRR4060190
SRX2049543	SRR4060191
SRX2049544	SRR4060192
SRX2049545	SRR4060193
SRX2049546	SRR4060194
SRX2049547	SRR4060195
SRX2049548	SRR4060196
SRX2049549	SRR4060197
SRX2049550	SRR4060198
SRX2049551	SRR4060199
SRX2049552	SRR4060200
SRX2049553	SRR4060201
SRX2049554	SRR4060202
SRX2049555	SRR4060203
SRX2049556	SRR4060204
SRX2049557	SRR4060205
SRX2049558	SRR4060206
SRX2049559	SRR4060207
SRX2049560	SRR4060208
SRX2049561	SRR4060209
SRX2049562	SRR4060210
SRX2049563	SRR4060211
SRX2049564	SRR4060212
SRX2049565	SRR4060213
SRX2049566	SRR4060214
SRX2049567	SRR4060215
SRX2049568	SRR4060216
SRX2049569	SRR4060217
SRX2049570	SRR4060218
SRX2049571	SRR4060219
SRX2049572	SRR4060220
SRX2049573	SRR4060221
SRX2049574	SRR4060222
SRX2049575	SRR4060223
SRX2049576	SRR4060224
SRX2049577	SRR4060225
SRX2049578	SRR4060226
SRX2049579	SRR4060227
SRX2049580	SRR4060228
SRX2049581	SRR4060229
SRX2049582	SRR4060230
SRX2049583	SRR4060231
SRX2049584	SRR4060232
SRX2049585	SRR4060233
SRX2049586	SRR4060234
SRX2049587	SRR4060235
SRX2049588	SRR4060236
SRX2049589	SRR4060237
SRX2049590	SRR4060238
SRX2049591	SRR4060239
SRX2049592	SRR4060240
SRX2049593	SRR4060241
SRX2049594	SRR4060242
SRX2049595	SRR4060243
SRX2049596	SRR4060244
SRX2049597	SRR4060245
SRX2049598	SRR4060246
SRX2049599	SRR4060247
SRX2049600	SRR4060248
SRX2049601	SRR4060249
SRX2049602	SRR4060250
SRX2049603	SRR4060251
SRX2049604	SRR4060252
SRX2049605	SRR4060253
SRX2049606	SRR4060254
SRX2049607	SRR4060255
SRX2049608	SRR4060256
SRX2049609	SRR4060257
SRX2049610	SRR4060258
SRX2049611	SRR4060259
SRX2049612	SRR4060260
SRX2049613	SRR4060261
SRX2049614	SRR4060262
SRX2049615	SRR4060263
SRX2049616	SRR4060264
SRX2049617	SRR4060265
SRX2049618	SRR4060266
SRX2049619	SRR4060267
SRX2049620	SRR4060268
SRX2049621	SRR4060269
SRX2049622	SRR4060270
SRX2049623	SRR4060271
SRX2049624	SRR4060272
SRX2049625	SRR4060273
SRX2049626	SRR4060274
SRX2049627	SRR4060275
SRX2049628	SRR4060276
SRX2049629	SRR4060277
SRX2049630	SRR4060278
SRX2049631	SRR4060279
SRX2049632	SRR4060280
SRX2049633	SRR4060281
SRX2049634	SRR4060282
SRX2049635	SRR4060283
SRX2049636	SRR4060284
SRX2049637	SRR4060285
SRX2049638	SRR4060286
SRX2049639	SRR4060287
SRX2049640	SRR4060288
SRX2049641	SRR4060289
SRX2049642	SRR4060290
SRX2049643	SRR4060291
SRX2049644	SRR4060292
SRX2049645	SRR4060293
SRX2049646	SRR4060294
SRX2049647	SRR4060295
SRX2049648	SRR4060296
SRX2049649	SRR4060297
SRX2049650	SRR4060298
SRX2049651	SRR4060299
SRX2049652	SRR4060300
SRX2049653	SRR4060301
SRX2049654	SRR4060302
SRX2049655	SRR4060303
SRX2049656	SRR4060304
SRX2049657	SRR4060305
SRX2049658	SRR4060306
SRX2049659	SRR4060307
SRX2049660	SRR4060308
SRX2049661	SRR4060309
SRX2049662	SRR4060310
SRX2049663	SRR4060311
SRX2049664	SRR4060312
SRX2049665	SRR4060313
SRX2049666	SRR4060314
SRX2049667	SRR4060315
SRX2049668	SRR4060316
SRX2049669	SRR4060317
SRX2049670	SRR4060318
SRX2049671	SRR4060319
SRX2049672	SRR4060320
SRX2049673	SRR4060321
SRX2049674	SRR4060322
SRX2049675	SRR4060323
SRX2049676	SRR4060324
SRX2049677	SRR4060325
SRX2049678	SRR4060326
SRX2049679	SRR4060327
SRX2049680	SRR4060328
SRX2049681	SRR4060329
SRX2049682	SRR4060330
SRX2049683	SRR4060331
SRX2049684	SRR4060332
SRX2049685	SRR4060333
SRX2049686	SRR4060334
SRX2049687	SRR4060335
SRX2049688	SRR4060336
SRX2049689	SRR4060337
SRX2049690	SRR4060338
SRX2049691	SRR4060339
SRX2049692	SRR4060340
SRX2049693	SRR4060341
SRX2049694	SRR4060342
SRX2049695	SRR4060343
SRX2049696	SRR4060344
SRX2049697	SRR4060345
SRX2049698	SRR4060346
SRX2049699	SRR4060347
SRX2049700	SRR4060348
SRX2049701	SRR4060349
SRX2049702	SRR4060350
SRX2049703	SRR4060351
SRX2049704	SRR4060352
SRX2049705	SRR4060353
SRX2049706	SRR4060354
SRX2049707	SRR4060355
SRX2049708	SRR4060356
SRX2049709	SRR4060357
SRX2049710	SRR4060358
SRX2049711	SRR4060359
SRX2049712	SRR4060360
SRX2049713	SRR4060361
SRX2049714	SRR4060362
SRX2049715	SRR4060363
SRX2049716	SRR4060364
SRX2049717	SRR4060365
SRX2049718	SRR4060366
SRX2049719	SRR4060367
SRX2049720	SRR4060368
SRX2049721	SRR4060369
SRX2049722	SRR4060370
SRX2049723	SRR4060371
SRX2049724	SRR4060372
SRX2049725	SRR4060373
SRX2049726	SRR4060374
SRX2049727	SRR4060375
SRX2049728	SRR4060376
SRX2049729	SRR4060377
SRX2049730	SRR4060378
SRX2049731	SRR4060379
SRX2049732	SRR4060380
SRX2049733	SRR4060381
SRX2049734	SRR4060382
SRX2049735	SRR4060383
SRX2049736	SRR4060384
SRX2049737	SRR4060385
SRX2049738	SRR4060386
SRX2049739	SRR4060387
SRX2049740	SRR4060388
SRX2049741	SRR4060389
SRX2049742	SRR4060390
SRX2049743	SRR4060391
SRX2049744	SRR4060392
SRX2049745	SRR4060393
SRX2049746	SRR4060394
SRX2049747	SRR4060395
SRX2049748	SRR4060396
SRX2049749	SRR4060397
SRX2049750	SRR4060398
SRX2049751	SRR4060399
SRX2049752	SRR4060400
SRX2049753	SRR4060401
SRX2049754	SRR4060402
SRX2049755	SRR4060403
SRX2049756	SRR4060404
SRX2049757	SRR4060405
SRX2049758	SRR4060406
SRX2049759	SRR4060407
SRX2049760	SRR4060408
SRX2049761	SRR4060409
SRX2049762	SRR4060410
SRX2049763	SRR4060411
SRX2049764	SRR4060412
SRX2049765	SRR4060413
SRX2049766	SRR4060414
SRX2049767	SRR4060415
SRX2049768	SRR4060416
SRX2049769	SRR4060417
SRX2049770	SRR4060418
SRX2049771	SRR4060419
SRX2049772	SRR4060420
SRX2049773	SRR4060421
SRX2049774	SRR4060422
SRX2049775	SRR4060423
SRX2049776	SRR4060424
SRX2049777	SRR4060425
SRX2049778	SRR4060426
SRX2049779	SRR4060427
SRX2049780	SRR4060428
SRX2049781	SRR4060429
SRX2049782	SRR4060430
SRX2049783	SRR4060431
SRX2049784	SRR4060432
SRX2049785	SRR4060433
SRX2049786	SRR4060434
SRX2049787	SRR4060435
SRX2049788	SRR4060436
SRX2049789	SRR4060437
SRX2049790	SRR4060438
SRX2049791	SRR4060439
SRX2049792	SRR4060440
SRX2049793	SRR4060441
SRX2049794	SRR4060442
SRX2049795	SRR4060443
SRX2049796	SRR4060444
SRX2049797	SRR4060445
SRX2049798	SRR4060446
SRX2049799	SRR4060447
SRX2049800	SRR4060448
SRX2049801	SRR4060449
SRX2049802	SRR4060450
SRX2049803	SRR4060451
SRX2049804	SRR4060452
SRX2049805	SRR4060453
SRX2049806	SRR4060454
SRX2049807	SRR4060455
SRX2049808	SRR4060456
SRX2049809	SRR4060457
SRX2049810	SRR4060458
SRX2049811	SRR4060459
SRX2049812	SRR4060460
SRX2049813	SRR4060461
SRX2049814	SRR4060462
SRX2049815	SRR4060463
SRX2049816	SRR4060464
SRX2049817	SRR4060465
SRX2049818	SRR4060466
SRX2049819	SRR4060467
SRX2049820	SRR4060468
SRX2049821	SRR4060469
SRX2049822	SRR4060470
SRX2049823	SRR4060471
SRX2049824	SRR4060472
SRX2049825	SRR4060473
SRX2049826	SRR4060474
SRX2049827	SRR4060475
SRX2049828	SRR4060476
SRX2049829	SRR4060477
SRX2049830	SRR4060478
SRX2049831	SRR4060479
SRX2049832	SRR4060480
SRX2049833	SRR4060481
SRX2049834	SRR4060482
SRX2049835	SRR4060483
SRX2049836	SRR4060484
SRX2049837	SRR4060485
SRX2049838	SRR4060486
SRX2049839	SRR4060487
SRX2049840	SRR4060488
SRX2049841	SRR4060489
SRX2049842	SRR4060490
SRX2049843	SRR4060491
SRX2049844	SRR4060492
SRX2049845	SRR4060493
SRX2049846	SRR4060494
SRX2049847	SRR4060495
SRX2049848	SRR4060496
SRX2049849	SRR4060497
SRX2049850	SRR4060498
SRX2049851	SRR4060499
SRX2049852	SRR4060500
SRX2049853	SRR4060501
SRX2049854	SRR4060502
SRX2049855	SRR4060503
SRX2049856	SRR4060504
SRX2049858	SRR4060505
SRX2049859	SRR4060506
SRX2049860	SRR4060507
SRX2049861	SRR4060508
SRX2049862	SRR4060509
SRX2049863	SRR4060510
SRX2049864	SRR4060511
SRX2049865	SRR4060512
SRX2049866	SRR4060513
SRX2049867	SRR4060514
SRX2049868	SRR4060515
SRX2049869	SRR4060516
SRX2049870	SRR4060517
SRX2049871	SRR4060518
SRX2049872	SRR4060519
SRX2049873	SRR4060520
SRX2049874	SRR4060521
SRX2049875	SRR4060522
SRX2049876	SRR4060523
SRX2049877	SRR4060524
SRX2049878	SRR4060525
SRX2049879	SRR4060526
SRX2049880	SRR4060527
SRX2049881	SRR4060528
SRX2049882	SRR4060529
SRX2049883	SRR4060530
SRX2049884	SRR4060531
SRX2049885	SRR4060532
SRX2049886	SRR4060533
SRX2049887	SRR4060534
SRX2049888	SRR4060535
SRX2049889	SRR4060536
SRX2049890	SRR4060537
SRX2049891	SRR4060538
SRX2049892	SRR4060539
SRX2049893	SRR4060540
SRX2049894	SRR4060541
SRX2049895	SRR4060542
SRX2049896	SRR4060543
SRX2049897	SRR4060544
SRX2049898	SRR4060545
SRX2049899	SRR4060546
SRX2049900	SRR4060547
SRX2049901	SRR4060548
SRX2049902	SRR4060549
SRX2049903	SRR4060550
SRX2049904	SRR4060551
SRX2049905	SRR4060552
SRX2049906	SRR4060553
SRX2049907	SRR4060554
SRX2049908	SRR4060555
SRX2049909	SRR4060556
SRX2049910	SRR4060557
SRX2049911	SRR4060558
SRX2049912	SRR4060559
SRX2049913	SRR4060560
SRX2049914	SRR4060561
SRX2049915	SRR4060562
SRX2049916	SRR4060563
SRX2049917	SRR4060564
SRX2049918	SRR4060565
SRX2049919	SRR4060566
SRX2049920	SRR4060567
SRX2049921	SRR4060568
SRX2049922	SRR4060569
SRX2049923	SRR4060570
SRX2049924	SRR4060571
SRX2049925	SRR4060572
SRX2049926	SRR4060573
SRX2049927	SRR4060574
SRX2049928	SRR4060575
SRX2049929	SRR4060576
SRX2049930	SRR4060577
SRX2049931	SRR4060578
SRX2049932	SRR4060579
SRX2049933	SRR4060580
SRX2049934	SRR4060581
SRX2049935	SRR4060582
SRX2049936	SRR4060583
SRX2049937	SRR4060584
SRX2049938	SRR4060585
SRX2049939	SRR4060586
SRX2049940	SRR4060587
SRX2049941	SRR4060588
SRX2049942	SRR4060589
SRX2049943	SRR4060590
SRX2049944	SRR4060591
SRX2049945	SRR4060592
SRX2049946	SRR4060593
SRX2049947	SRR4060594
SRX2049948	SRR4060595
SRX2049950	SRR4060596
SRX2049951	SRR4060597
SRX2049952	SRR4060598
SRX2049953	SRR4060599
SRX2049954	SRR4060600
SRX2049955	SRR4060601
SRX2049956	SRR4060602
SRX2049957	SRR4060603
SRX2049958	SRR4060604
SRX2049959	SRR4060605
SRX2049960	SRR4060606
SRX2049961	SRR4060607
SRX2049962	SRR4060608
SRX2049963	SRR4060609
SRX2049964	SRR4060610
SRX2049965	SRR4060611
SRX2049966	SRR4060612
SRX2049967	SRR4060613
SRX2049968	SRR4060614
SRX2049969	SRR4060615
SRX2049970	SRR4060616
SRX2049971	SRR4060617
SRX2049972	SRR4060618
SRX2049973	SRR4060619
SRX2049974	SRR4060620
SRX2049975	SRR4060621
SRX2049976	SRR4060622
SRX2049977	SRR4060623
SRX2049978	SRR4060624
SRX2049979	SRR4060625
SRX2049980	SRR4060626
SRX2049981	SRR4060627
SRX2049982	SRR4060628
SRX2049983	SRR4060629
SRX2049984	SRR4060630
SRX2049985	SRR4060631
SRX2049986	SRR4060632
SRX2049987	SRR4060633
SRX2049988	SRR4060634
SRX2049989	SRR4060635
SRX2049990	SRR4060636
SRX2049991	SRR4060637
SRX2049992	SRR4060638
SRX2049993	SRR4060639
SRX2049994	SRR4060640
SRX2049995	SRR4060641
SRX2049996	SRR4060642
SRX2049997	SRR4060643
SRX2049998	SRR4060644
SRX2049999	SRR4060645
SRX2050000	SRR4060646
SRX2050001	SRR4060647
SRX2050002	SRR4060648
SRX2050003	SRR4060649
SRX2050004	SRR4060650
SRX2050005	SRR4060651
SRX2050006	SRR4060652
SRX2050007	SRR4060653
SRX2050008	SRR4060654
SRX2050009	SRR4060655
SRX2050010	SRR4060656
SRX2050011	SRR4060657
SRX2050012	SRR4060658
SRX2050013	SRR4060659
SRX2050014	SRR4060660
SRX2050015	SRR4060661
SRX2050016	SRR4060662
SRX2050017	SRR4060663
SRX2050018	SRR4060664
SRX2050019	SRR4060665
SRX2050020	SRR4060666
SRX2050021	SRR4060667
SRX2050022	SRR4060668
SRX2050023	SRR4060669
SRX2050024	SRR4060670
SRX2050025	SRR4060671
SRX2050026	SRR4060672
SRX2050027	SRR4060673
SRX2050028	SRR4060674
SRX2050029	SRR4060675
SRX2050030	SRR4060676
SRX2050031	SRR4060677
SRX2050032	SRR4060678
SRX2050033	SRR4060679
SRX2050034	SRR4060680
SRX2050035	SRR4060681
SRX2050037	SRR4060682
SRX2050038	SRR4060683
SRX2050039	SRR4060684
SRX2050040	SRR4060685
SRX2050041	SRR4060686
SRX2050042	SRR4060687
SRX2050043	SRR4060688
SRX2050044	SRR4060689
SRX2050045	SRR4060690
SRX2050046	SRR4060691
SRX2050047	SRR4060692
SRX2050048	SRR4060693
SRX2050049	SRR4060694
SRX2050050	SRR4060695
SRX2050051	SRR4060696
SRX2050052	SRR4060697
SRX2050053	SRR4060698
SRX2050054	SRR4060699
SRX2050055	SRR4060700
SRX2050056	SRR4060701
SRX2050057	SRR4060702
SRX2050058	SRR4060703
SRX2050059	SRR4060704
SRX2050060	SRR4060705
SRX2050061	SRR4060706
SRX2050062	SRR4060707
SRX2050063	SRR4060708
SRX2050064	SRR4060709
SRX2050065	SRR4060710
SRX2050066	SRR4060711
SRX2050067	SRR4060712
SRX2050068	SRR4060713
SRX2050069	SRR4060714
SRX2050070	SRR4060715
SRX2050071	SRR4060716
SRX2050072	SRR4060717
SRX2050073	SRR4060718
SRX2050074	SRR4060719
SRX2050075	SRR4060720
SRX2050076	SRR4060721
SRX2050077	SRR4060722
SRX2050078	SRR4060723
SRX2050079	SRR4060724
SRX2050080	SRR4060725
SRX2050081	SRR4060726
SRX2050082	SRR4060727
SRX2050083	SRR4060728
SRX2050084	SRR4060729
SRX2050085	SRR4060730
SRX2050086	SRR4060731
SRX2050087	SRR4060732
SRX2050088	SRR4060733
SRX2050089	SRR4060734
SRX2050090	SRR4060735
SRX2050091	SRR4060736
SRX2050092	SRR4060737
SRX2050093	SRR4060738
SRX2050094	SRR4060739
SRX2050095	SRR4060740
SRX2050096	SRR4060741
SRX2050097	SRR4060742
SRX2050098	SRR4060743
SRX2050099	SRR4060744
SRX2050100	SRR4060745
SRX2050101	SRR4060746
SRX2050102	SRR4060747
SRX2050103	SRR4060748
SRX2050104	SRR4060749
SRX2050105	SRR4060750
SRX2050106	SRR4060751
SRX2050107	SRR4060752
SRX2050108	SRR4060753
SRX2050109	SRR4060754
SRX2050110	SRR4060755
SRX2050111	SRR4060756
SRX2050112	SRR4060757
SRX2050113	SRR4060758
SRX2050114	SRR4060759
SRX2050115	SRR4060760
SRX2050115	SRR4060761
SRX2050116	SRR4060762
SRX2050116	SRR4060763
SRX2050117	SRR4060764
SRX2050117	SRR4060765
SRX2050118	SRR4060766
SRX2050118	SRR4060767
SRX2050119	SRR4060768
SRX2050119	SRR4060769
SRX2050120	SRR4060770
SRX2050120	SRR4060771
SRX2050121	SRR4060772
SRX2050121	SRR4060773
SRX2050122	SRR4060774
SRX2050122	SRR4060775
SRX2050123	SRR4060776
SRX2050123	SRR4060777
SRX2050124	SRR4060778
SRX2050124	SRR4060779
SRX2050125	SRR4060780
SRX2050125	SRR4060781
SRX2050126	SRR4060782
SRX2050126	SRR4060783
SRX2050127	SRR4060784
SRX2050127	SRR4060785
SRX2050128	SRR4060786
SRX2050128	SRR4060787
SRX2050130	SRR4060788
SRX2050130	SRR4060789
SRX2050131	SRR4060790
SRX2050131	SRR4060791
SRX2050132	SRR4060792
SRX2050132	SRR4060793
SRX2050133	SRR4060794
SRX2050133	SRR4060795
SRX2050134	SRR4060796
SRX2050134	SRR4060797
SRX2050135	SRR4060798
SRX2050135	SRR4060799
SRX2050136	SRR4060800
SRX2050136	SRR4060801
SRX2050137	SRR4060802
SRX2050137	SRR4060803
SRX2050138	SRR4060804
SRX2050138	SRR4060805
SRX2050139	SRR4060806
SRX2050139	SRR4060807
SRX2050140	SRR4060808
SRX2050140	SRR4060809
SRX2050141	SRR4060810
SRX2050141	SRR4060811
SRX2050142	SRR4060812
SRX2050142	SRR4060813
SRX2050143	SRR4060814
SRX2050143	SRR4060815
SRX2050144	SRR4060816
SRX2050144	SRR4060817
SRX2050145	SRR4060818
SRX2050145	SRR4060819
SRX2050146	SRR4060820
SRX2050146	SRR4060821
SRX2050147	SRR4060822
SRX2050147	SRR4060823
SRX2050148	SRR4060824
SRX2050148	SRR4060825
SRX2050149	SRR4060826
SRX2050149	SRR4060827
SRX2050150	SRR4060828
SRX2050150	SRR4060829
SRX2050151	SRR4060830
SRX2050151	SRR4060831
SRX2050152	SRR4060832
SRX2050152	SRR4060833
SRX2050153	SRR4060834
SRX2050153	SRR4060835
SRX2050154	SRR4060836
SRX2050154	SRR4060837
SRX2050155	SRR4060838
SRX2050155	SRR4060839
SRX2050156	SRR4060840
SRX2050156	SRR4060841
SRX2050157	SRR4060842
SRX2050157	SRR4060843
SRX2050158	SRR4060844
SRX2050158	SRR4060845
SRX2050159	SRR4060846
SRX2050159	SRR4060847
SRX2050160	SRR4060848
SRX2050160	SRR4060849
SRX2050161	SRR4060850
SRX2050161	SRR4060851
SRX2050162	SRR4060852
SRX2050162	SRR4060853
SRX2050163	SRR4060854
SRX2050163	SRR4060855
SRX2050164	SRR4060856
SRX2050164	SRR4060857
SRX2050165	SRR4060858
SRX2050165	SRR4060859
SRX2050166	SRR4060860
SRX2050166	SRR4060861
SRX2050167	SRR4060862
SRX2050167	SRR4060863
SRX2050168	SRR4060864
SRX2050168	SRR4060865
SRX2050169	SRR4060866
SRX2050169	SRR4060867
SRX2050170	SRR4060868
SRX2050170	SRR4060869
SRX2050171	SRR4060870
SRX2050171	SRR4060871
SRX2050172	SRR4060872
SRX2050172	SRR4060873
SRX2050173	SRR4060874
SRX2050173	SRR4060875
SRX2050174	SRR4060876
SRX2050174	SRR4060877
SRX2050175	SRR4060878
SRX2050175	SRR4060879
SRX2050176	SRR4060880
SRX2050176	SRR4060881
SRX2050177	SRR4060882
SRX2050177	SRR4060883
SRX2050178	SRR4060884
SRX2050178	SRR4060885
SRX2050179	SRR4060886
SRX2050179	SRR4060887
SRX2050180	SRR4060888
SRX2050180	SRR4060889
SRX2050181	SRR4060890
SRX2050181	SRR4060891
SRX2050182	SRR4060892
SRX2050182	SRR4060893
SRX2050183	SRR4060894
SRX2050183	SRR4060895
SRX2050184	SRR4060896
SRX2050184	SRR4060897
SRX2050185	SRR4060898
SRX2050185	SRR4060899
SRX2050186	SRR4060900
SRX2050186	SRR4060901
SRX2050187	SRR4060902
SRX2050187	SRR4060903
SRX2050188	SRR4060904
SRX2050188	SRR4060905
SRX2050189	SRR4060906
SRX2050189	SRR4060907
SRX2050190	SRR4060908
SRX2050190	SRR4060909
SRX2050191	SRR4060910
SRX2050191	SRR4060911
SRX2050192	SRR4060912
SRX2050192	SRR4060913
SRX2050193	SRR4060914
SRX2050193	SRR4060915
SRX2050194	SRR4060916
SRX2050194	SRR4060917
SRX2050195	SRR4060918
SRX2050195	SRR4060919
SRX2050196	SRR4060920
SRX2050196	SRR4060921
SRX2050197	SRR4060922
SRX2050197	SRR4060923
SRX2050198	SRR4060924
SRX2050198	SRR4060925
SRX2050199	SRR4060926
SRX2050199	SRR4060927
SRX2050200	SRR4060928
SRX2050200	SRR4060929
SRX2050201	SRR4060930
SRX2050201	SRR4060931
SRX2050202	SRR4060932
SRX2050202	SRR4060933
SRX2050203	SRR4060934
SRX2050203	SRR4060935
SRX2050204	SRR4060936
SRX2050204	SRR4060937
SRX2050205	SRR4060938
SRX2050205	SRR4060939
SRX2050206	SRR4060940
SRX2050206	SRR4060941
SRX2050207	SRR4060942
SRX2050207	SRR4060943
SRX2050208	SRR4060944
SRX2050208	SRR4060945
SRX2050209	SRR4060946
SRX2050209	SRR4060947
SRX2050210	SRR4060948
SRX2050210	SRR4060949
SRX2050211	SRR4060950
SRX2050211	SRR4060951
SRX2050212	SRR4060952
SRX2050212	SRR4060953
SRX2050213	SRR4060954
SRX2050213	SRR4060955
SRX2050214	SRR4060956
SRX2050214	SRR4060957
SRX2050215	SRR4060958
SRX2050215	SRR4060959
SRX2050216	SRR4060960
SRX2050216	SRR4060961
SRX2050217	SRR4060962
SRX2050217	SRR4060963
SRX2050218	SRR4060964
SRX2050218	SRR4060965
SRX2050219	SRR4060966
SRX2050219	SRR4060967
SRX2050221	SRR4060968
SRX2050221	SRR4060969
SRX2050222	SRR4060970
SRX2050222	SRR4060971
SRX2050223	SRR4060972
SRX2050223	SRR4060973
SRX2050224	SRR4060974
SRX2050224	SRR4060975
SRX2050225	SRR4060976
SRX2050225	SRR4060977
SRX2050226	SRR4060978
SRX2050226	SRR4060979
SRX2050227	SRR4060980
SRX2050227	SRR4060981
SRX2050228	SRR4060982
SRX2050228	SRR4060983
SRX2050229	SRR4060984
SRX2050229	SRR4060985
SRX2050230	SRR4060986
SRX2050230	SRR4060987
SRX2050231	SRR4060988
SRX2050231	SRR4060989
SRX2050232	SRR4060990
SRX2050232	SRR4060991
SRX2050233	SRR4060992
SRX2050233	SRR4060993
SRX2050234	SRR4060994
SRX2050234	SRR4060995
SRX2050235	SRR4060996
SRX2050235	SRR4060997
SRX2050236	SRR4060998
SRX2050236	SRR4060999
SRX2050237	SRR4061000
SRX2050237	SRR4061001
SRX2050238	SRR4061002
SRX2050238	SRR4061003
SRX2050239	SRR4061004
SRX2050239	SRR4061005
SRX2050240	SRR4061006
SRX2050240	SRR4061007
SRX2050241	SRR4061008
SRX2050241	SRR4061009
SRX2050242	SRR4061010
SRX2050242	SRR4061011
SRX2050243	SRR4061012
SRX2050243	SRR4061013
SRX2050244	SRR4061014
SRX2050244	SRR4061015
SRX2050245	SRR4061016
SRX2050245	SRR4061017
SRX2050246	SRR4061018
SRX2050246	SRR4061019
SRX2050247	SRR4061020
SRX2050247	SRR4061021
SRX2050248	SRR4061022
SRX2050248	SRR4061023
SRX2050249	SRR4061024
SRX2050249	SRR4061025
SRX2050250	SRR4061026
SRX2050250	SRR4061027
SRX2050251	SRR4061028
SRX2050251	SRR4061029
SRX2050252	SRR4061030
SRX2050252	SRR4061031
SRX2050253	SRR4061032
SRX2050253	SRR4061033
SRX2050254	SRR4061034
SRX2050254	SRR4061035
SRX2050255	SRR4061036
SRX2050255	SRR4061037
SRX2050256	SRR4061038
SRX2050256	SRR4061039
SRX2050257	SRR4061040
SRX2050257	SRR4061041
SRX2050258	SRR4061042
SRX2050258	SRR4061043
SRX2050259	SRR4061044
SRX2050259	SRR4061045
SRX2050260	SRR4061046
SRX2050260	SRR4061047
SRX2050261	SRR4061048
SRX2050261	SRR4061049
SRX2050262	SRR4061050
SRX2050262	SRR4061051
SRX2050263	SRR4061052
SRX2050263	SRR4061053
SRX2050264	SRR4061054
SRX2050264	SRR4061055
SRX2050265	SRR4061056
SRX2050265	SRR4061057
SRX2050266	SRR4061058
