AvgSpotLen_l	BioSample_s	Experiment_s	LoadDate_s	MBases_l	MBytes_l	Organism_s	Run_s	SRA_Sample_s	Sample_Name_s	Sex_s	age_s	inferred_cell_type_s	source_name_s	strain_s	tissue_s	Assay_Type_s	BioProject_s	Center_Name_s	Consent_s	InsertSize_l	Instrument_s	LibraryLayout_s	LibrarySelection_s	LibrarySource_s	Platform_s	ReleaseDate_s	SRA_Study_s
51	SAMN05562540	SRX2046468	2016-08-24	57	60	Homo sapiens	SRR4057101	SRS1638968	GSM2270234	?	11w	hRgl3	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562539	SRX2046469	2016-08-24	40	43	Homo sapiens	SRR4057102	SRS1638967	GSM2270235	?	11w	hOPC	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562538	SRX2046470	2016-08-24	35	37	Homo sapiens	SRR4057103	SRS1638969	GSM2270236	?	11w	Unk	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562537	SRX2046471	2016-08-24	23	25	Homo sapiens	SRR4057104	SRS1638971	GSM2270237	?	11w	hDA0	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562536	SRX2046472	2016-08-24	52	56	Homo sapiens	SRR4057105	SRS1638970	GSM2270238	?	11w	hPeric	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562535	SRX2046473	2016-08-24	43	46	Homo sapiens	SRR4057106	SRS1638972	GSM2270239	?	11w	hEndo	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562534	SRX2046474	2016-08-24	20	20	Homo sapiens	SRR4057107	SRS1638973	GSM2270240	?	11w	hRgl2a	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562533	SRX2046475	2016-08-24	45	48	Homo sapiens	SRR4057108	SRS1638974	GSM2270241	?	11w	Unk	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562532	SRX2046476	2016-08-24	39	41	Homo sapiens	SRR4057109	SRS1638975	GSM2270242	?	11w	hRgl2b	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562531	SRX2046477	2016-08-24	38	40	Homo sapiens	SRR4057110	SRS1638976	GSM2270243	?	11w	hRgl3	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562530	SRX2046478	2016-08-24	23	25	Homo sapiens	SRR4057111	SRS1638977	GSM2270244	?	11w	hRgl2b	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562529	SRX2046479	2016-08-24	52	55	Homo sapiens	SRR4057112	SRS1638978	GSM2270245	?	11w	hRgl2a	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562528	SRX2046480	2016-08-24	31	34	Homo sapiens	SRR4057113	SRS1638979	GSM2270246	?	11w	Unk	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562527	SRX2046481	2016-08-24	36	38	Homo sapiens	SRR4057114	SRS1638980	GSM2270247	?	11w	hEndo	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562526	SRX2046482	2016-08-24	47	50	Homo sapiens	SRR4057115	SRS1638981	GSM2270248	?	11w	hRgl2a	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562525	SRX2046483	2016-08-24	62	66	Homo sapiens	SRR4057116	SRS1638982	GSM2270249	?	11w	hRgl2a	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562524	SRX2046484	2016-08-24	56	60	Homo sapiens	SRR4057117	SRS1638983	GSM2270250	?	11w	hOMTN	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562523	SRX2046485	2016-08-24	39	41	Homo sapiens	SRR4057118	SRS1638984	GSM2270251	?	11w	hRgl2c	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562522	SRX2046486	2016-08-24	25	27	Homo sapiens	SRR4057119	SRS1638985	GSM2270252	?	11w	hOPC	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562521	SRX2046487	2016-08-24	67	71	Homo sapiens	SRR4057120	SRS1638986	GSM2270253	?	11w	hOPC	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562515	SRX2046488	2016-08-24	56	60	Homo sapiens	SRR4057121	SRS1638987	GSM2270254	?	11w	Unk	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562520	SRX2046489	2016-08-24	31	32	Homo sapiens	SRR4057122	SRS1638988	GSM2270255	?	11w	hRgl2a	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562519	SRX2046490	2016-08-24	31	33	Homo sapiens	SRR4057123	SRS1638989	GSM2270256	?	11w	hPeric	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562518	SRX2046491	2016-08-24	61	64	Homo sapiens	SRR4057124	SRS1638990	GSM2270257	?	11w	Unk	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562517	SRX2046492	2016-08-24	50	53	Homo sapiens	SRR4057125	SRS1638991	GSM2270258	?	11w	hOMTN	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562516	SRX2046493	2016-08-24	44	47	Homo sapiens	SRR4057126	SRS1638992	GSM2270259	?	11w	hRgl1	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562424	SRX2046494	2016-08-24	28	30	Homo sapiens	SRR4057127	SRS1638993	GSM2270260	?	11w	hPeric	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562423	SRX2046495	2016-08-24	68	72	Homo sapiens	SRR4057128	SRS1638994	GSM2270261	?	11w	Unk	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562422	SRX2046496	2016-08-24	55	58	Homo sapiens	SRR4057129	SRS1638995	GSM2270262	?	11w	hRgl2c	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562421	SRX2046497	2016-08-24	38	41	Homo sapiens	SRR4057130	SRS1638996	GSM2270263	?	11w	hEndo	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562420	SRX2046498	2016-08-24	40	42	Homo sapiens	SRR4057131	SRS1638998	GSM2270264	?	11w	hRgl2b	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562419	SRX2046499	2016-08-24	46	49	Homo sapiens	SRR4057132	SRS1638997	GSM2270265	?	11w	Unk	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562418	SRX2046500	2016-08-24	37	40	Homo sapiens	SRR4057133	SRS1638999	GSM2270266	?	11w	Unk	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562417	SRX2046501	2016-08-24	69	73	Homo sapiens	SRR4057134	SRS1639001	GSM2270267	?	11w	hRgl2a	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562416	SRX2046502	2016-08-24	30	32	Homo sapiens	SRR4057135	SRS1639000	GSM2270268	?	11w	hRgl3	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562415	SRX2046503	2016-08-24	31	33	Homo sapiens	SRR4057136	SRS1639002	GSM2270269	?	11w	hRgl2a	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562414	SRX2046504	2016-08-24	39	41	Homo sapiens	SRR4057137	SRS1639003	GSM2270270	?	11w	hPeric	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562413	SRX2046505	2016-08-24	41	43	Homo sapiens	SRR4057138	SRS1639004	GSM2270271	?	11w	hOMTN	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562412	SRX2046506	2016-08-24	46	49	Homo sapiens	SRR4057139	SRS1639005	GSM2270272	?	11w	hRgl2c	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562411	SRX2046507	2016-08-24	31	33	Homo sapiens	SRR4057140	SRS1639006	GSM2270273	?	11w	hEndo	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562410	SRX2046508	2016-08-24	37	39	Homo sapiens	SRR4057141	SRS1639007	GSM2270274	?	11w	hRgl2c	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562409	SRX2046509	2016-08-24	51	53	Homo sapiens	SRR4057142	SRS1639008	GSM2270275	?	11w	hRgl2b	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562408	SRX2046510	2016-08-24	18	19	Homo sapiens	SRR4057143	SRS1639010	GSM2270276	?	11w	hOPC	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562407	SRX2046511	2016-08-24	41	43	Homo sapiens	SRR4057144	SRS1639009	GSM2270277	?	11w	hOPC	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562406	SRX2046512	2016-08-24	38	40	Homo sapiens	SRR4057145	SRS1639011	GSM2270278	?	11w	hRgl3	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562405	SRX2046513	2016-08-24	23	24	Homo sapiens	SRR4057146	SRS1639012	GSM2270279	?	11w	hEndo	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562404	SRX2046514	2016-08-24	24	26	Homo sapiens	SRR4057147	SRS1639013	GSM2270280	?	11w	hRgl2a	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562402	SRX2046515	2016-08-24	50	52	Homo sapiens	SRR4057148	SRS1639014	GSM2270281	?	11w	hSert	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562401	SRX2046516	2016-08-24	28	30	Homo sapiens	SRR4057149	SRS1639015	GSM2270282	?	11w	hRgl2b	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562400	SRX2046517	2016-08-24	37	40	Homo sapiens	SRR4057150	SRS1639016	GSM2270283	?	11w	hPeric	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562399	SRX2046518	2016-08-24	31	32	Homo sapiens	SRR4057151	SRS1639017	GSM2270284	?	11w	hRgl2c	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562403	SRX2046519	2016-08-24	35	37	Homo sapiens	SRR4057152	SRS1639018	GSM2270285	?	11w	hRgl2a	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562398	SRX2046520	2016-08-24	22	23	Homo sapiens	SRR4057153	SRS1639019	GSM2270286	?	11w	hRgl1	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562397	SRX2046521	2016-08-24	51	54	Homo sapiens	SRR4057154	SRS1639020	GSM2270287	?	11w	hRgl2c	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562396	SRX2046522	2016-08-24	47	50	Homo sapiens	SRR4057155	SRS1639021	GSM2270288	?	11w	hOPC	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562395	SRX2046523	2016-08-24	36	38	Homo sapiens	SRR4057156	SRS1639022	GSM2270289	?	11w	hRgl2a	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562208	SRX2046524	2016-08-24	48	50	Homo sapiens	SRR4057157	SRS1639023	GSM2270290	?	11w	hPeric	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562207	SRX2046525	2016-08-24	46	48	Homo sapiens	SRR4057158	SRS1639024	GSM2270291	?	11w	hRgl2a	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562206	SRX2046526	2016-08-24	64	68	Homo sapiens	SRR4057159	SRS1639025	GSM2270292	?	11w	hRgl3	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562205	SRX2046527	2016-08-24	46	48	Homo sapiens	SRR4057160	SRS1639026	GSM2270293	?	11w	hRgl2a	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562204	SRX2046528	2016-08-24	49	52	Homo sapiens	SRR4057161	SRS1639027	GSM2270294	?	11w	hRgl3	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562203	SRX2046529	2016-08-24	45	47	Homo sapiens	SRR4057162	SRS1639028	GSM2270295	?	11w	hRgl3	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562202	SRX2046530	2016-08-24	33	34	Homo sapiens	SRR4057163	SRS1639029	GSM2270296	?	11w	hRgl2a	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562201	SRX2046531	2016-08-24	27	29	Homo sapiens	SRR4057164	SRS1639030	GSM2270297	?	11w	Unk	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562200	SRX2046532	2016-08-24	45	48	Homo sapiens	SRR4057165	SRS1639031	GSM2270298	?	11w	hRgl2b	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562199	SRX2046533	2016-08-24	33	35	Homo sapiens	SRR4057166	SRS1639032	GSM2270299	?	11w	hRgl2a	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562197	SRX2046534	2016-08-24	31	32	Homo sapiens	SRR4057167	SRS1639033	GSM2270300	?	11w	hRgl2a	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562198	SRX2046535	2016-08-24	46	49	Homo sapiens	SRR4057168	SRS1639034	GSM2270301	?	11w	Unk	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562196	SRX2046536	2016-08-24	55	58	Homo sapiens	SRR4057169	SRS1639035	GSM2270302	?	11w	hRgl2b	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562195	SRX2046537	2016-08-24	20	21	Homo sapiens	SRR4057170	SRS1639036	GSM2270303	?	11w	Unk	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562194	SRX2046538	2016-08-24	18	19	Homo sapiens	SRR4057171	SRS1639037	GSM2270304	?	11w	hPeric	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562193	SRX2046539	2016-08-24	45	47	Homo sapiens	SRR4057172	SRS1639038	GSM2270305	?	11w	hRgl2a	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562192	SRX2046540	2016-08-24	49	51	Homo sapiens	SRR4057173	SRS1639039	GSM2270306	?	11w	Unk	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562191	SRX2046541	2016-08-24	66	69	Homo sapiens	SRR4057174	SRS1639041	GSM2270307	?	11w	hPeric	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562189	SRX2046542	2016-08-24	53	56	Homo sapiens	SRR4057175	SRS1639040	GSM2270308	?	11w	Unk	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562190	SRX2046543	2016-08-24	25	27	Homo sapiens	SRR4057176	SRS1639042	GSM2270309	?	11w	hOPC	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562188	SRX2046544	2016-08-24	73	77	Homo sapiens	SRR4057177	SRS1639043	GSM2270310	?	11w	hMgl	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562187	SRX2046545	2016-08-24	53	56	Homo sapiens	SRR4057178	SRS1639044	GSM2270311	?	11w	hRgl2a	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562186	SRX2046546	2016-08-24	55	59	Homo sapiens	SRR4057179	SRS1639045	GSM2270312	?	11w	hNbM	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562185	SRX2046547	2016-08-24	24	25	Homo sapiens	SRR4057180	SRS1639047	GSM2270313	?	11w	hRgl2c	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562184	SRX2046548	2016-08-24	43	46	Homo sapiens	SRR4057181	SRS1639046	GSM2270314	?	11w	hRgl3	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
51	SAMN05562183	SRX2046549	2016-08-24	60	63	Homo sapiens	SRR4057182	SRS1639048	GSM2270315	?	11w	hDA2	ventral midbrain		ventral midbrain	RNA-Seq	PRJNA307121	GEO	public	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	ILLUMINA	2016-10-06	SRP067844
