Source Name	Comment[ENA_SAMPLE]	Material Type	Characteristics[organism]	Characteristics[cell line]	Characteristics[strain]	Characteristics[specimen with known storage state]	Characteristics[cell cycle stage]	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Extract Name	Material Type	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRATEGY]	Comment[LIBRARY_SELECTION]	Comment[ORIENTATION]	Comment[NOMINAL_LENGTH]	Comment[spike sequence file]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Comment[SPOT_LENGTH]	Comment[READ_INDEX_1_BASE_COORD]	Protocol REF	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Factor Value[cell cycle stage]
S_cell2	ERS527353	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell2	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell2	sequencing assay	ERX538252	S_Cell2_2.fastq.gz	S_Cell2_2.fastq.gz	ERR580176	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580176/ERR580176_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell3	ERS527418	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell3	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell3	sequencing assay	ERX538317	S_Cell3_1.fastq.gz	S_Cell3_1.fastq.gz	ERR580126	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580126/ERR580126_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell3	ERS527418	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell3	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell3	sequencing assay	ERX538317	S_Cell3_2.fastq.gz	S_Cell3_2.fastq.gz	ERR580126	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580126/ERR580126_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell4	ERS527306	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell4	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell4	sequencing assay	ERX538205	S_Cell4_1.fastq.gz	S_Cell4_1.fastq.gz	ERR580173	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580173/ERR580173_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell4	ERS527306	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell4	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell4	sequencing assay	ERX538205	S_Cell4_2.fastq.gz	S_Cell4_2.fastq.gz	ERR580173	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580173/ERR580173_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell5	ERS527296	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell5	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell5	sequencing assay	ERX538195	S_Cell5_1.fastq.gz	S_Cell5_1.fastq.gz	ERR580014	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580014/ERR580014_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell5	ERS527296	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell5	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell5	sequencing assay	ERX538195	S_Cell5_2.fastq.gz	S_Cell5_2.fastq.gz	ERR580014	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580014/ERR580014_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell6	ERS527466	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell6	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell6	sequencing assay	ERX538365	S_Cell6_1.fastq.gz	S_Cell6_1.fastq.gz	ERR580086	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580086/ERR580086_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell6	ERS527466	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell6	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell6	sequencing assay	ERX538365	S_Cell6_2.fastq.gz	S_Cell6_2.fastq.gz	ERR580086	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580086/ERR580086_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell7	ERS527408	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell7	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell7	sequencing assay	ERX538307	S_Cell7_1.fastq.gz	S_Cell7_1.fastq.gz	ERR580160	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580160/ERR580160_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell7	ERS527408	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell7	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell7	sequencing assay	ERX538307	S_Cell7_2.fastq.gz	S_Cell7_2.fastq.gz	ERR580160	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580160/ERR580160_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell8	ERS527443	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell8	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell8	sequencing assay	ERX538342	S_Cell8_1.fastq.gz	S_Cell8_1.fastq.gz	ERR580093	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580093/ERR580093_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell8	ERS527443	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell8	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell8	sequencing assay	ERX538342	S_Cell8_2.fastq.gz	S_Cell8_2.fastq.gz	ERR580093	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580093/ERR580093_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell9	ERS527348	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell9	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell9	sequencing assay	ERX538247	S_Cell9_1.fastq.gz	S_Cell9_1.fastq.gz	ERR580023	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580023/ERR580023_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell9	ERS527348	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell9	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell9	sequencing assay	ERX538247	S_Cell9_2.fastq.gz	S_Cell9_2.fastq.gz	ERR580023	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580023/ERR580023_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell10	ERS527426	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell10	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell10	sequencing assay	ERX538325	S_Cell10_1.fastq.gz	S_Cell10_1.fastq.gz	ERR580235	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580235/ERR580235_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell10	ERS527426	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell10	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell10	sequencing assay	ERX538325	S_Cell10_2.fastq.gz	S_Cell10_2.fastq.gz	ERR580235	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580235/ERR580235_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell11	ERS527386	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell11	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell11	sequencing assay	ERX538285	S_Cell11_1.fastq.gz	S_Cell11_1.fastq.gz	ERR580278	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580278/ERR580278_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell11	ERS527386	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell11	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell11	sequencing assay	ERX538285	S_Cell11_2.fastq.gz	S_Cell11_2.fastq.gz	ERR580278	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580278/ERR580278_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell12	ERS527323	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell12	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell12	sequencing assay	ERX538222	S_Cell12_1.fastq.gz	S_Cell12_1.fastq.gz	ERR580028	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580028/ERR580028_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell12	ERS527323	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell12	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell12	sequencing assay	ERX538222	S_Cell12_2.fastq.gz	S_Cell12_2.fastq.gz	ERR580028	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580028/ERR580028_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell13	ERS527248	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell13	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell13	sequencing assay	ERX538147	S_Cell13_1.fastq.gz	S_Cell13_1.fastq.gz	ERR580298	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580298/ERR580298_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell13	ERS527248	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell13	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell13	sequencing assay	ERX538147	S_Cell13_2.fastq.gz	S_Cell13_2.fastq.gz	ERR580298	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580298/ERR580298_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell14	ERS527330	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell14	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell14	sequencing assay	ERX538229	S_Cell14_1.fastq.gz	S_Cell14_1.fastq.gz	ERR580217	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580217/ERR580217_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell14	ERS527330	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell14	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell14	sequencing assay	ERX538229	S_Cell14_2.fastq.gz	S_Cell14_2.fastq.gz	ERR580217	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580217/ERR580217_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell15	ERS527403	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell15	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell15	sequencing assay	ERX538302	S_Cell15_1.fastq.gz	S_Cell15_1.fastq.gz	ERR580255	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580255/ERR580255_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell15	ERS527403	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell15	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell15	sequencing assay	ERX538302	S_Cell15_2.fastq.gz	S_Cell15_2.fastq.gz	ERR580255	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580255/ERR580255_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell16	ERS527453	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell16	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell16	sequencing assay	ERX538352	S_Cell16_1.fastq.gz	S_Cell16_1.fastq.gz	ERR580017	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580017/ERR580017_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell16	ERS527453	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell16	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell16	sequencing assay	ERX538352	S_Cell16_2.fastq.gz	S_Cell16_2.fastq.gz	ERR580017	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580017/ERR580017_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell17	ERS527517	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell17	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell17	sequencing assay	ERX538416	S_Cell17_1.fastq.gz	S_Cell17_1.fastq.gz	ERR580169	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580169/ERR580169_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell17	ERS527517	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell17	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell17	sequencing assay	ERX538416	S_Cell17_2.fastq.gz	S_Cell17_2.fastq.gz	ERR580169	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580169/ERR580169_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell18	ERS527269	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell18	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell18	sequencing assay	ERX538168	S_Cell18_1.fastq.gz	S_Cell18_1.fastq.gz	ERR580265	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580265/ERR580265_1.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
S_cell18	ERS527269	cell	Mus musculus	AB2.2	mESC	fresh specimen	S	P-MTAB-40666	P-MTAB-42731	P-MTAB-40667	P-MTAB-40668	P-MTAB-40669	S_cell18	PoyA-RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	5'-3'-3'-5'	200	ERCC_Sequences.txt	P-MTAB-40670	SANGER	S_cell18	sequencing assay	ERX538168	S_Cell18_2.fastq.gz	S_Cell18_2.fastq.gz	ERR580265	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR580/ERR580265/ERR580265_2.fastq.gz	100	101	P-MTAB-40671	P-MTAB-40672	S_singlecells_counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-2805/E-MTAB-2805.processed.1.zip	S
