Assay_Type_s	AvgSpotLen_l	BioSample_s	Experiment_s	LibraryLayout_s	LibrarySelection_s	LibrarySource_s	LoadDate_s	MBases_l	MBytes_l	Organism_s	Run_s	SRA_Sample_s	Sample_Name_s	Sex_s	age_s	cell_type_s	source_name_s	strain_s	BioProject_s	Center_Name_s	Consent_s	InsertSize_l	Instrument_s	Platform_s	ReleaseDate_s	SRA_Study_s
RNA-Seq	252	SAMN04313325	SRX1461877	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	505	164	Homo sapiens	SRR2972508	SRS1188489	GSM1962771	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313326	SRX1461878	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	470	156	Homo sapiens	SRR2972510	SRS1188487	GSM1962772	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313327	SRX1461879	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	442	144	Homo sapiens	SRR2972511	SRS1188488	GSM1962773	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313328	SRX1461880	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	530	169	Homo sapiens	SRR2972512	SRS1188486	GSM1962774	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313329	SRX1461881	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	414	133	Homo sapiens	SRR2972513	SRS1188485	GSM1962775	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313330	SRX1461882	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	430	139	Homo sapiens	SRR2972514	SRS1188484	GSM1962776	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313331	SRX1461883	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	504	167	Homo sapiens	SRR2972515	SRS1188483	GSM1962777	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313332	SRX1461884	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	494	160	Homo sapiens	SRR2972516	SRS1188482	GSM1962778	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313333	SRX1461885	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	429	139	Homo sapiens	SRR2972517	SRS1188481	GSM1962779	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313334	SRX1461886	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	475	156	Homo sapiens	SRR2972518	SRS1188480	GSM1962780	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313335	SRX1461887	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	478	158	Homo sapiens	SRR2972519	SRS1188479	GSM1962781	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313336	SRX1461888	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	439	141	Homo sapiens	SRR2972520	SRS1188478	GSM1962782	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313337	SRX1461889	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	647	208	Homo sapiens	SRR2972521	SRS1188477	GSM1962783	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313338	SRX1461890	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	546	179	Homo sapiens	SRR2972522	SRS1188476	GSM1962784	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313339	SRX1461891	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	758	249	Homo sapiens	SRR2972523	SRS1188475	GSM1962785	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313340	SRX1461892	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	778	249	Homo sapiens	SRR2972524	SRS1188474	GSM1962786	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313341	SRX1461893	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	680	220	Homo sapiens	SRR2972525	SRS1188473	GSM1962787	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313342	SRX1461894	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	603	206	Homo sapiens	SRR2972526	SRS1188472	GSM1962788	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313345	SRX1461895	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	392	132	Homo sapiens	SRR2972527	SRS1188471	GSM1962789	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313346	SRX1461896	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	562	192	Homo sapiens	SRR2972528	SRS1188469	GSM1962790	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313347	SRX1461897	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	469	159	Homo sapiens	SRR2972529	SRS1188470	GSM1962791	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313348	SRX1461898	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	533	183	Homo sapiens	SRR2972530	SRS1188468	GSM1962792	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313349	SRX1461899	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	758	255	Homo sapiens	SRR2972531	SRS1188467	GSM1962793	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313350	SRX1461900	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	750	256	Homo sapiens	SRR2972532	SRS1188466	GSM1962794	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313351	SRX1461901	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	505	171	Homo sapiens	SRR2972533	SRS1188465	GSM1962795	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313352	SRX1461902	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	334	114	Homo sapiens	SRR2972534	SRS1188463	GSM1962796	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313343	SRX1461903	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	603	203	Homo sapiens	SRR2972535	SRS1188464	GSM1962797	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313344	SRX1461904	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	713	244	Homo sapiens	SRR2972536	SRS1188462	GSM1962798	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313160	SRX1461905	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	380	128	Homo sapiens	SRR2972537	SRS1188461	GSM1962799	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313161	SRX1461906	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	534	183	Homo sapiens	SRR2972538	SRS1188460	GSM1962800	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313162	SRX1461907	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	556	186	Homo sapiens	SRR2972539	SRS1188459	GSM1962801	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313163	SRX1461908	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	445	158	Homo sapiens	SRR2972540	SRS1188458	GSM1962802	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313164	SRX1461909	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	253	85	Homo sapiens	SRR2972541	SRS1188457	GSM1962803	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313165	SRX1461910	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	649	220	Homo sapiens	SRR2972542	SRS1188455	GSM1962804	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313166	SRX1461911	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	620	208	Homo sapiens	SRR2972543	SRS1188454	GSM1962805	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313167	SRX1461912	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	298	101	Homo sapiens	SRR2972544	SRS1188456	GSM1962806	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313168	SRX1461913	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	333	112	Homo sapiens	SRR2972545	SRS1188453	GSM1962807	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313169	SRX1461914	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	521	177	Homo sapiens	SRR2972546	SRS1188452	GSM1962808	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313170	SRX1461915	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	505	170	Homo sapiens	SRR2972547	SRS1188451	GSM1962809	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313171	SRX1461916	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	510	173	Homo sapiens	SRR2972548	SRS1188450	GSM1962810	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313172	SRX1461917	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	360	122	Homo sapiens	SRR2972549	SRS1188449	GSM1962811	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313173	SRX1461918	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	467	159	Homo sapiens	SRR2972550	SRS1188447	GSM1962812	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313174	SRX1461919	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	473	159	Homo sapiens	SRR2972551	SRS1188444	GSM1962813	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313175	SRX1461920	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	606	207	Homo sapiens	SRR2972552	SRS1188443	GSM1962814	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313176	SRX1461921	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	324	109	Homo sapiens	SRR2972553	SRS1188442	GSM1962815	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313177	SRX1461922	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	712	246	Homo sapiens	SRR2972554	SRS1188439	GSM1962816	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313178	SRX1461923	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	434	148	Homo sapiens	SRR2972555	SRS1188440	GSM1962817	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313181	SRX1461924	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	358	124	Homo sapiens	SRR2972556	SRS1188438	GSM1962818	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313182	SRX1461925	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	393	133	Homo sapiens	SRR2972557	SRS1188437	GSM1962819	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313183	SRX1461926	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	424	143	Homo sapiens	SRR2972558	SRS1188436	GSM1962820	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313184	SRX1461927	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	365	122	Homo sapiens	SRR2972559	SRS1188435	GSM1962821	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313185	SRX1461928	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	269	91	Homo sapiens	SRR2972560	SRS1188434	GSM1962822	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313186	SRX1461929	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	424	142	Homo sapiens	SRR2972561	SRS1188433	GSM1962823	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313187	SRX1461930	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	727	250	Homo sapiens	SRR2972562	SRS1188432	GSM1962824	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313188	SRX1461931	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	520	176	Homo sapiens	SRR2972563	SRS1188431	GSM1962825	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313189	SRX1461932	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	379	130	Homo sapiens	SRR2972564	SRS1188430	GSM1962826	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313179	SRX1461933	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	308	105	Homo sapiens	SRR2972565	SRS1188429	GSM1962827	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313180	SRX1461934	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	828	281	Homo sapiens	SRR2972566	SRS1188428	GSM1962828	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313233	SRX1461935	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	610	206	Homo sapiens	SRR2972567	SRS1188427	GSM1962829	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313234	SRX1461936	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	591	201	Homo sapiens	SRR2972568	SRS1188425	GSM1962830	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313235	SRX1461937	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	491	165	Homo sapiens	SRR2972569	SRS1188423	GSM1962831	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	252	SAMN04313237	SRX1461939	PAIRED	cDNA	TRANSCRIPTOMIC	2015-12-03	646	217	Homo sapiens	SRR2972571	SRS1188424	GSM1962833	male	adult	ex vivo single Tcell	ex.vivo.single.Tcell		PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312410	SRX1460857	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	548	539	Mus musculus	SRR2971483	SRS1189501	GSM1961747	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312411	SRX1460858	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	525	517	Mus musculus	SRR2971484	SRS1189498	GSM1961749	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312412	SRX1460859	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	208	215	Mus musculus	SRR2971485	SRS1189497	GSM1961752	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312413	SRX1460860	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	342	351	Mus musculus	SRR2971486	SRS1189496	GSM1961754	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312414	SRX1460861	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	326	336	Mus musculus	SRR2971487	SRS1189495	GSM1961755	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312415	SRX1460862	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	439	440	Mus musculus	SRR2971488	SRS1189494	GSM1961756	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312416	SRX1460863	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	338	344	Mus musculus	SRR2971489	SRS1189493	GSM1961757	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312417	SRX1460864	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	469	490	Mus musculus	SRR2971490	SRS1189492	GSM1961758	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312418	SRX1460865	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	655	645	Mus musculus	SRR2971491	SRS1189490	GSM1961759	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312419	SRX1460866	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	593	605	Mus musculus	SRR2971492	SRS1189491	GSM1961760	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312420	SRX1460867	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	527	525	Mus musculus	SRR2971493	SRS1189489	GSM1961761	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312421	SRX1460868	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	454	479	Mus musculus	SRR2971494	SRS1189488	GSM1961762	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312422	SRX1460869	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	186	209	Mus musculus	SRR2971495	SRS1189487	GSM1961763	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312423	SRX1460870	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	582	584	Mus musculus	SRR2971496	SRS1189486	GSM1961764	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312424	SRX1460871	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	205	222	Mus musculus	SRR2971497	SRS1189485	GSM1961765	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312425	SRX1460872	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	93	106	Mus musculus	SRR2971498	SRS1189484	GSM1961766	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
RNA-Seq	43	SAMN04312426	SRX1460873	SINGLE	cDNA	TRANSCRIPTOMIC	2015-12-03	276	284	Mus musculus	SRR2971499	SRS1189483	GSM1961767	female	adult	single fibroblast	single.fibroblast	CAST/EiJ (mother) x C57BL/6J (father)	PRJNA304993	GEO	public	0	Illumina HiSeq 2000	ILLUMINA	2016-09-26	SRP066963
