Source Name	Characteristics[organism]	Term Source REF	Term Accession Number	Characteristics[strain]	Characteristics[sample description]	Characteristics[sex]	Characteristics[organism part]	Comment[BioSD_SAMPLE]	Comment[ENA_ALIAS]	Comment[ENA_SAMPLE]	Protocol REF	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRATEGY]	Comment[NOMINAL_LENGTH]	Comment[NOMINAL_SDEV]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[Center]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Factor Value[individual]
ERS639398	House mouse	NCBI Taxonomy	10152	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_63-sc-2208335	ERS639398	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749030_ERX945876	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945876	sequencing assay	ERX945876	ERR866248_2	SC	ERR866248	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866248/ERR866248_2.fastq.gz	POMC_GFP_I_63
ERS639398	House mouse	NCBI Taxonomy	10152	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_63-sc-2208335	ERS639398	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749030_ERX945972	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945972	sequencing assay	ERX945972	ERR866344_1	SC	ERR866344	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866344/ERR866344_1.fastq.gz	POMC_GFP_I_63
ERS639398	House mouse	NCBI Taxonomy	10152	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_63-sc-2208335	ERS639398	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749030_ERX945972	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945972	sequencing assay	ERX945972	ERR866344_2	SC	ERR866344	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866344/ERR866344_2.fastq.gz	POMC_GFP_I_63
ERS639399	House mouse	NCBI Taxonomy	10153	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_64-sc-2208336	ERS639399	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749031_ERX945877	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945877	sequencing assay	ERX945877	ERR866249_1	SC	ERR866249	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866249/ERR866249_1.fastq.gz	POMC_GFP_I_64
ERS639399	House mouse	NCBI Taxonomy	10153	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_64-sc-2208336	ERS639399	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749031_ERX945877	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945877	sequencing assay	ERX945877	ERR866249_2	SC	ERR866249	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866249/ERR866249_2.fastq.gz	POMC_GFP_I_64
ERS639399	House mouse	NCBI Taxonomy	10153	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_64-sc-2208336	ERS639399	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749031_ERX945973	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945973	sequencing assay	ERX945973	ERR866345_1	SC	ERR866345	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866345/ERR866345_1.fastq.gz	POMC_GFP_I_64
ERS639399	House mouse	NCBI Taxonomy	10153	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_64-sc-2208336	ERS639399	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749031_ERX945973	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945973	sequencing assay	ERX945973	ERR866345_2	SC	ERR866345	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866345/ERR866345_2.fastq.gz	POMC_GFP_I_64
ERS639400	House mouse	NCBI Taxonomy	10154	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_65-sc-2208337	ERS639400	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749032_ERX945878	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945878	sequencing assay	ERX945878	ERR866250_1	SC	ERR866250	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866250/ERR866250_1.fastq.gz	POMC_GFP_I_65
ERS639400	House mouse	NCBI Taxonomy	10154	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_65-sc-2208337	ERS639400	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749032_ERX945878	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945878	sequencing assay	ERX945878	ERR866250_2	SC	ERR866250	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866250/ERR866250_2.fastq.gz	POMC_GFP_I_65
ERS639400	House mouse	NCBI Taxonomy	10154	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_65-sc-2208337	ERS639400	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749032_ERX945974	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945974	sequencing assay	ERX945974	ERR866346_1	SC	ERR866346	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866346/ERR866346_1.fastq.gz	POMC_GFP_I_65
ERS639400	House mouse	NCBI Taxonomy	10154	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_65-sc-2208337	ERS639400	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749032_ERX945974	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945974	sequencing assay	ERX945974	ERR866346_2	SC	ERR866346	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866346/ERR866346_2.fastq.gz	POMC_GFP_I_65
ERS639401	House mouse	NCBI Taxonomy	10155	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_66-sc-2208338	ERS639401	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749033_ERX945879	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945879	sequencing assay	ERX945879	ERR866251_1	SC	ERR866251	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866251/ERR866251_1.fastq.gz	POMC_GFP_I_66
ERS639401	House mouse	NCBI Taxonomy	10155	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_66-sc-2208338	ERS639401	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749033_ERX945879	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945879	sequencing assay	ERX945879	ERR866251_2	SC	ERR866251	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866251/ERR866251_2.fastq.gz	POMC_GFP_I_66
ERS639401	House mouse	NCBI Taxonomy	10155	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_66-sc-2208338	ERS639401	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749033_ERX945975	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945975	sequencing assay	ERX945975	ERR866347_1	SC	ERR866347	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866347/ERR866347_1.fastq.gz	POMC_GFP_I_66
ERS639401	House mouse	NCBI Taxonomy	10155	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_66-sc-2208338	ERS639401	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749033_ERX945975	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945975	sequencing assay	ERX945975	ERR866347_2	SC	ERR866347	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866347/ERR866347_2.fastq.gz	POMC_GFP_I_66
ERS639402	House mouse	NCBI Taxonomy	10156	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_67-sc-2208339	ERS639402	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749034_ERX945880	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945880	sequencing assay	ERX945880	ERR866252_1	SC	ERR866252	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866252/ERR866252_1.fastq.gz	POMC_GFP_I_67
ERS639402	House mouse	NCBI Taxonomy	10156	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_67-sc-2208339	ERS639402	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749034_ERX945880	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945880	sequencing assay	ERX945880	ERR866252_2	SC	ERR866252	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866252/ERR866252_2.fastq.gz	POMC_GFP_I_67
ERS639402	House mouse	NCBI Taxonomy	10156	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_67-sc-2208339	ERS639402	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749034_ERX945976	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945976	sequencing assay	ERX945976	ERR866348_1	SC	ERR866348	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866348/ERR866348_1.fastq.gz	POMC_GFP_I_67
ERS639402	House mouse	NCBI Taxonomy	10156	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_67-sc-2208339	ERS639402	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749034_ERX945976	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945976	sequencing assay	ERX945976	ERR866348_2	SC	ERR866348	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866348/ERR866348_2.fastq.gz	POMC_GFP_I_67
ERS639403	House mouse	NCBI Taxonomy	10157	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_68-sc-2208340	ERS639403	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749035_ERX945881	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945881	sequencing assay	ERX945881	ERR866253_1	SC	ERR866253	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866253/ERR866253_1.fastq.gz	POMC_GFP_I_68
ERS639403	House mouse	NCBI Taxonomy	10157	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_68-sc-2208340	ERS639403	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749035_ERX945881	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945881	sequencing assay	ERX945881	ERR866253_2	SC	ERR866253	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866253/ERR866253_2.fastq.gz	POMC_GFP_I_68
ERS639403	House mouse	NCBI Taxonomy	10157	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_68-sc-2208340	ERS639403	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749035_ERX945977	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945977	sequencing assay	ERX945977	ERR866349_1	SC	ERR866349	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866349/ERR866349_1.fastq.gz	POMC_GFP_I_68
ERS639403	House mouse	NCBI Taxonomy	10157	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_68-sc-2208340	ERS639403	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749035_ERX945977	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945977	sequencing assay	ERX945977	ERR866349_2	SC	ERR866349	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866349/ERR866349_2.fastq.gz	POMC_GFP_I_68
ERS639404	House mouse	NCBI Taxonomy	10158	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_69-sc-2208341	ERS639404	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749036_ERX945882	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945882	sequencing assay	ERX945882	ERR866254_1	SC	ERR866254	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866254/ERR866254_1.fastq.gz	POMC_GFP_I_69
ERS639404	House mouse	NCBI Taxonomy	10158	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_69-sc-2208341	ERS639404	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749036_ERX945882	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945882	sequencing assay	ERX945882	ERR866254_2	SC	ERR866254	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866254/ERR866254_2.fastq.gz	POMC_GFP_I_69
ERS639404	House mouse	NCBI Taxonomy	10158	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_69-sc-2208341	ERS639404	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749036_ERX945978	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945978	sequencing assay	ERX945978	ERR866350_1	SC	ERR866350	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866350/ERR866350_1.fastq.gz	POMC_GFP_I_69
ERS639404	House mouse	NCBI Taxonomy	10158	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_69-sc-2208341	ERS639404	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749036_ERX945978	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945978	sequencing assay	ERX945978	ERR866350_2	SC	ERR866350	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866350/ERR866350_2.fastq.gz	POMC_GFP_I_69
ERS639405	House mouse	NCBI Taxonomy	10159	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_70-sc-2208342	ERS639405	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749037_ERX945883	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945883	sequencing assay	ERX945883	ERR866255_1	SC	ERR866255	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866255/ERR866255_1.fastq.gz	POMC_GFP_I_70
ERS639405	House mouse	NCBI Taxonomy	10159	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_70-sc-2208342	ERS639405	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749037_ERX945883	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945883	sequencing assay	ERX945883	ERR866255_2	SC	ERR866255	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866255/ERR866255_2.fastq.gz	POMC_GFP_I_70
ERS639405	House mouse	NCBI Taxonomy	10159	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_70-sc-2208342	ERS639405	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749037_ERX945979	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945979	sequencing assay	ERX945979	ERR866351_1	SC	ERR866351	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866351/ERR866351_1.fastq.gz	POMC_GFP_I_70
ERS639405	House mouse	NCBI Taxonomy	10159	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_70-sc-2208342	ERS639405	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749037_ERX945979	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945979	sequencing assay	ERX945979	ERR866351_2	SC	ERR866351	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866351/ERR866351_2.fastq.gz	POMC_GFP_I_70
ERS639406	House mouse	NCBI Taxonomy	10160	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_71-sc-2208343	ERS639406	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749038_ERX945884	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945884	sequencing assay	ERX945884	ERR866256_1	SC	ERR866256	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866256/ERR866256_1.fastq.gz	POMC_GFP_I_71
ERS639406	House mouse	NCBI Taxonomy	10160	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_71-sc-2208343	ERS639406	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749038_ERX945884	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945884	sequencing assay	ERX945884	ERR866256_2	SC	ERR866256	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866256/ERR866256_2.fastq.gz	POMC_GFP_I_71
ERS639406	House mouse	NCBI Taxonomy	10160	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_71-sc-2208343	ERS639406	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749038_ERX945980	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945980	sequencing assay	ERX945980	ERR866352_1	SC	ERR866352	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866352/ERR866352_1.fastq.gz	POMC_GFP_I_71
ERS639406	House mouse	NCBI Taxonomy	10160	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_71-sc-2208343	ERS639406	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749038_ERX945980	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945980	sequencing assay	ERX945980	ERR866352_2	SC	ERR866352	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866352/ERR866352_2.fastq.gz	POMC_GFP_I_71
ERS639407	House mouse	NCBI Taxonomy	10161	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_72-sc-2208344	ERS639407	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749039_ERX945885	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945885	sequencing assay	ERX945885	ERR866257_1	SC	ERR866257	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866257/ERR866257_1.fastq.gz	POMC_GFP_I_72
ERS639407	House mouse	NCBI Taxonomy	10161	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_72-sc-2208344	ERS639407	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749039_ERX945885	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945885	sequencing assay	ERX945885	ERR866257_2	SC	ERR866257	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866257/ERR866257_2.fastq.gz	POMC_GFP_I_72
ERS639407	House mouse	NCBI Taxonomy	10161	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_72-sc-2208344	ERS639407	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749039_ERX945981	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945981	sequencing assay	ERX945981	ERR866353_1	SC	ERR866353	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866353/ERR866353_1.fastq.gz	POMC_GFP_I_72
ERS639407	House mouse	NCBI Taxonomy	10161	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_72-sc-2208344	ERS639407	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749039_ERX945981	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945981	sequencing assay	ERX945981	ERR866353_2	SC	ERR866353	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866353/ERR866353_2.fastq.gz	POMC_GFP_I_72
ERS639408	House mouse	NCBI Taxonomy	10162	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_73-sc-2208345	ERS639408	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749040_ERX945886	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945886	sequencing assay	ERX945886	ERR866258_1	SC	ERR866258	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866258/ERR866258_1.fastq.gz	POMC_GFP_I_73
ERS639408	House mouse	NCBI Taxonomy	10162	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_73-sc-2208345	ERS639408	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749040_ERX945886	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945886	sequencing assay	ERX945886	ERR866258_2	SC	ERR866258	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866258/ERR866258_2.fastq.gz	POMC_GFP_I_73
ERS639408	House mouse	NCBI Taxonomy	10162	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_73-sc-2208345	ERS639408	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749040_ERX945982	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945982	sequencing assay	ERX945982	ERR866354_1	SC	ERR866354	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866354/ERR866354_1.fastq.gz	POMC_GFP_I_73
ERS639408	House mouse	NCBI Taxonomy	10162	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_73-sc-2208345	ERS639408	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749040_ERX945982	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945982	sequencing assay	ERX945982	ERR866354_2	SC	ERR866354	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866354/ERR866354_2.fastq.gz	POMC_GFP_I_73
ERS639409	House mouse	NCBI Taxonomy	10163	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_74-sc-2208346	ERS639409	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749041_ERX945887	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945887	sequencing assay	ERX945887	ERR866259_1	SC	ERR866259	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866259/ERR866259_1.fastq.gz	POMC_GFP_I_74
ERS639409	House mouse	NCBI Taxonomy	10163	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_74-sc-2208346	ERS639409	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749041_ERX945887	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945887	sequencing assay	ERX945887	ERR866259_2	SC	ERR866259	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866259/ERR866259_2.fastq.gz	POMC_GFP_I_74
ERS639409	House mouse	NCBI Taxonomy	10163	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_74-sc-2208346	ERS639409	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749041_ERX945983	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945983	sequencing assay	ERX945983	ERR866355_1	SC	ERR866355	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866355/ERR866355_1.fastq.gz	POMC_GFP_I_74
ERS639409	House mouse	NCBI Taxonomy	10163	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_74-sc-2208346	ERS639409	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749041_ERX945983	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945983	sequencing assay	ERX945983	ERR866355_2	SC	ERR866355	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866355/ERR866355_2.fastq.gz	POMC_GFP_I_74
ERS639410	House mouse	NCBI Taxonomy	10164	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_75-sc-2208347	ERS639410	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749042_ERX945888	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945888	sequencing assay	ERX945888	ERR866260_1	SC	ERR866260	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866260/ERR866260_1.fastq.gz	POMC_GFP_I_75
ERS639410	House mouse	NCBI Taxonomy	10164	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_75-sc-2208347	ERS639410	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749042_ERX945888	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945888	sequencing assay	ERX945888	ERR866260_2	SC	ERR866260	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866260/ERR866260_2.fastq.gz	POMC_GFP_I_75
ERS639410	House mouse	NCBI Taxonomy	10164	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_75-sc-2208347	ERS639410	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749042_ERX945984	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945984	sequencing assay	ERX945984	ERR866356_1	SC	ERR866356	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866356/ERR866356_1.fastq.gz	POMC_GFP_I_75
